,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name
287,0.441,0.806,1,0.114,0.267,0.0,0.673,0.575,109.292,224359,5,2NE1
288,0.753,0.954,11,0.152,0.077,4.29e-06,0.642,0.485,120.023,280533,4,2NE1
289,0.702,0.97,4,0.214,0.211,0.000253,0.375,0.312,119.973,230872,4,2NE1
290,0.748,0.94,1,0.157,0.293,0.0,0.344,0.576,101.978,221986,4,2NE1
291,0.741,0.848,9,0.0597,0.0644,0.0,0.894,0.763,124.988,211560,4,2NE1
292,0.764,0.88,0,0.0458,0.0495,0.000139,0.134,0.521,127.988,208355,4,2NE1
293,0.608,0.828,8,0.0742,0.199,0.0,0.96,0.385,127.918,276288,4,2NE1
294,0.582,0.832,4,0.0535,0.0277,0.00711,0.372,0.418,125.03,222917,4,2NE1
295,0.563,0.909,11,0.0377,0.0132,0.00358,0.735,0.558,127.966,307247,4,2NE1
296,0.746,0.888,11,0.171,0.0021,0.00312,0.789,0.644,126.01,225933,4,2NE1
297,0.662,0.879,9,0.0553,0.012,0.0,0.904,0.588,129.965,217853,4,2NE1
298,0.686,0.88,1,0.0496,0.0224,0.0,0.845,0.517,120.019,231907,4,2NE1
299,0.723,0.89,1,0.117,0.0574,0.0,0.964,0.704,132.029,300453,4,2NE1
300,0.772,0.896,10,0.0365,0.00467,0.0,0.349,0.586,120.003,206187,4,2NE1
301,0.573,0.765,7,0.0461,0.008,0.000285,0.603,0.432,161.942,186173,4,2NE1
302,0.53,0.752,7,0.0308,0.0492,1.65e-05,0.804,0.429,130.126,138440,4,2NE1
303,0.567,0.596,3,0.065,0.122,0.0,0.67,0.519,147.748,285120,4,2NE1
304,0.363,0.564,4,0.0322,0.12,0.0,0.667,0.293,89.485,214467,4,2NE1
305,0.79,0.952,11,0.152,0.0231,3.67e-06,0.955,0.45,120.046,284800,4,2NE1
306,0.773,0.962,4,0.124,0.00911,0.000153,0.372,0.375,120.001,231000,4,2NE1
307,0.731,0.963,1,0.141,0.104,0.0,0.918,0.597,101.924,223280,4,2NE1
308,0.738,0.943,0,0.0504,0.00819,5.13e-06,0.562,0.615,127.93,211347,4,2NE1
309,0.594,0.862,8,0.0753,0.0236,0.0,0.431,0.363,128.007,313760,4,2NE1
310,0.619,0.867,6,0.0391,0.00479,0.0,0.962,0.655,128.0,288547,4,2NE1
311,0.748,0.889,11,0.17,0.00199,0.00289,0.788,0.643,126.009,225933,4,2NE1
312,0.662,0.884,9,0.0763,0.011,0.0,0.904,0.535,129.975,217853,4,2NE1
313,0.687,0.879,1,0.0497,0.0221,0.0,0.85,0.531,120.017,231907,4,2NE1
314,0.723,0.89,1,0.117,0.057,0.0,0.964,0.698,132.032,300453,4,2NE1
315,0.771,0.894,10,0.0367,0.00467,0.0,0.349,0.584,120.003,206187,4,2NE1
316,0.58,0.763,7,0.0475,0.00821,0.000188,0.604,0.413,161.916,186173,4,2NE1
317,0.528,0.753,7,0.0315,0.0498,1.89e-05,0.805,0.435,130.143,138440,4,2NE1
318,0.577,0.594,3,0.0697,0.123,0.0,0.67,0.512,147.987,285120,4,2NE1
319,0.409,0.564,4,0.0311,0.119,0.0,0.666,0.295,94.776,214467,4,2NE1
320,0.79,0.952,11,0.152,0.0226,3.51e-06,0.955,0.451,120.04,284800,4,2NE1
321,0.772,0.963,4,0.123,0.00946,0.000156,0.372,0.38,120.011,231000,4,2NE1
322,0.538,0.963,1,0.375,0.105,0.0,0.918,0.586,203.891,223280,4,2NE1
323,0.597,0.862,8,0.0727,0.023,0.0,0.431,0.366,128.008,313760,4,2NE1
324,0.618,0.868,6,0.0388,0.00473,0.0,0.962,0.666,127.987,288547,4,2NE1
325,0.864,0.743,11,0.0851,0.00682,0.00159,0.229,0.691,126.019,225893,4,2NE1
326,0.811,0.776,1,0.0967,0.0653,0.0,0.0577,0.858,131.97,241267,4,2NE1
327,0.602,0.753,1,0.0576,0.0589,0.0,0.0605,0.61,163.974,227520,4,2NE1
328,0.834,0.704,1,0.03,0.0864,0.00245,0.0923,0.605,119.995,231333,4,2NE1
329,0.856,0.887,11,0.138,0.108,0.0,0.0544,0.74,120.0,208200,4,2NE1
330,0.777,0.683,4,0.0443,0.033,8.05e-06,0.125,0.682,125.082,226773,4,2NE1
331,0.836,0.875,0,0.0417,0.0471,0.0,0.318,0.929,119.969,190880,4,2NE1
332,0.833,0.879,2,0.252,0.137,6.55e-05,0.0814,0.95,128.021,218067,4,2NE1
333,0.828,0.732,8,0.0946,0.00729,1.52e-05,0.0826,0.837,122.987,199333,4,2NE1
334,0.869,0.871,10,0.0341,0.0136,0.0,0.0901,0.614,120.05,212173,4,2NE1
335,0.778,0.784,9,0.043,0.0486,3.27e-06,0.0966,0.81,129.945,208680,4,2NE1
336,0.73,0.797,11,0.0394,0.0536,0.0,0.0443,0.574,127.985,219453,4,2NE1
337,0.836,0.92,1,0.136,0.0751,0.0,0.191,0.87,101.951,222427,4,2NE1
338,0.835,0.877,2,0.249,0.128,0.000224,0.0784,0.948,128.018,218227,4,2NE1
339,0.679,0.639,3,0.0465,0.374,0.0,0.131,0.757,147.881,256240,4,2NE1
340,0.695,0.872,6,0.0256,0.0186,0.0,0.0436,0.492,126.998,233947,4,2NE1
341,0.66,0.784,8,0.0514,0.018,0.0919,0.0844,0.692,161.84,234320,4,2NE1
342,0.818,0.737,8,0.0854,0.00718,5.15e-05,0.0911,0.841,123.001,198173,4,2NE1
343,0.868,0.872,10,0.0329,0.0139,0.0,0.0921,0.624,119.998,213400,4,2NE1
344,0.685,0.922,10,0.125,0.0321,9.16e-05,0.149,0.81,179.933,189427,4,2NE1
345,0.662,0.616,6,0.0418,0.0612,1.39e-06,0.109,0.492,150.178,232973,4,2NE1
346,0.782,0.778,9,0.0446,0.0459,0.0,0.0668,0.686,129.969,208053,4,2NE1
347,0.712,0.909,6,0.0462,0.575,0.0,0.197,0.567,130.154,194236,4,2NE1
348,0.594,0.839,0,0.0952,0.163,0.0,0.638,0.142,149.887,229627,4,2NE1
349,0.577,0.904,8,0.15,0.153,0.0,0.216,0.597,130.098,231519,4,2NE1
350,0.554,0.658,5,0.047,0.193,0.0,0.0532,0.647,181.919,210258,3,2NE1
351,0.623,0.66,11,0.0981,0.768,0.0,0.386,0.391,157.959,220684,4,2NE1
352,0.755,0.793,2,0.0365,0.0167,0.00742,0.108,0.214,99.991,195748,4,2NE1
353,0.765,0.806,6,0.102,0.382,0.0,0.0982,0.717,120.015,216750,4,2NE1
354,0.67,0.812,11,0.0461,0.00702,0.0,0.272,0.532,127.954,219936,4,2NE1
355,0.789,0.619,8,0.0483,0.164,0.0,0.212,0.243,102.014,192084,4,2NE1
356,0.551,0.469,3,0.0356,0.308,0.0,0.379,0.345,75.274,193700,4,2NE1
357,0.644,0.488,1,0.0331,0.327,0.0,0.163,0.49,151.528,231445,4,2NE1
358,0.653,0.488,1,0.0328,0.329,0.0,0.163,0.492,151.594,231445,4,2NE1
359,0.818,0.845,0,0.0388,0.0075,0.0025,0.0549,0.702,127.981,208731,4,2NE1
360,0.628,0.451,0,0.0335,0.824,0.0,0.111,0.256,130.186,219302,4,2NE1
361,0.625,0.45,0,0.0339,0.823,0.0,0.111,0.262,130.099,219302,4,2NE1
362,0.711,0.837,0,0.038,0.0242,0.0,0.531,0.563,125.075,237138,4,2NE1
363,0.765,0.77,11,0.0629,0.00404,1.24e-06,0.353,0.624,129.964,215077,4,2NE1
364,0.649,0.626,11,0.0783,0.0325,0.0,0.369,0.418,176.185,226575,4,2NE1
365,0.766,0.773,2,0.0646,0.00449,1.16e-06,0.355,0.633,129.96,215077,4,2NE1
366,0.649,0.628,11,0.0806,0.0315,0.0,0.368,0.388,176.178,226575,4,2NE1
367,0.738,0.837,0,0.0357,0.0274,0.0,0.216,0.49,125.01,237347,4,2NE1
368,0.801,0.649,5,0.0361,0.0014,0.712,0.118,0.455,125.003,231000,4,2NE1
369,0.693,0.739,6,0.0453,0.00634,1.12e-05,0.26,0.552,128.042,222547,4,2NE1
370,0.866,0.779,11,0.0663,0.00822,0.00818,0.292,0.659,126.032,225147,4,2NE1
371,0.811,0.619,6,0.055,0.000819,0.764,0.171,0.268,128.046,222373,4,2NE1
372,0.775,0.786,11,0.0401,1.27e-05,0.829,0.301,0.523,126.025,225173,4,2NE1
373,0.663,0.944,11,0.0692,0.0234,1.01e-05,0.0775,0.691,127.955,426040,4,2NE1
374,0.69,0.75,6,0.0509,0.00657,8.12e-06,0.207,0.485,128.02,222413,4,2NE1
375,0.868,0.783,11,0.0663,0.00793,0.00677,0.304,0.7,126.034,225373,4,2NE1
376,0.663,0.945,11,0.0672,0.0222,1.08e-05,0.0781,0.705,127.951,426040,4,2NE1
377,0.694,0.737,6,0.0458,0.00609,1.43e-05,0.28,0.543,128.005,222547,4,2NE1
378,0.865,0.777,11,0.0665,0.00807,0.00499,0.285,0.662,126.042,225147,4,2NE1
379,0.718,0.769,11,0.0352,0.0397,0.0,0.0579,0.657,127.95,215893,4,2NE1
380,0.652,0.64,3,0.066,0.3,0.0,0.151,0.756,147.866,253840,4,2NE1
381,0.692,0.64,11,0.0278,2.2e-05,0.906,0.171,0.448,128.031,214587,4,2NE1
382,0.745,0.411,8,0.0371,0.0426,0.842,0.105,0.621,74.007,254973,4,2NE1
383,0.814,0.823,0,0.0378,0.00684,0.00433,0.0559,0.736,128.013,208733,4,2NE1
384,0.668,0.768,8,0.0532,0.0525,0.0,0.12,0.513,127.967,248733,4,2NE1
385,0.479,0.521,4,0.0296,0.288,0.0,0.338,0.337,94.3,207987,4,2NE1
386,0.724,0.85,9,0.0337,0.00319,0.0,0.108,0.774,124.99,211160,4,2NE1
387,0.834,0.926,4,0.129,0.0582,0.000402,0.0508,0.56,119.983,229480,4,2NE1
388,0.644,0.862,8,0.0729,0.064,0.0,0.0598,0.513,127.955,249961,4,2NE1
389,0.713,0.726,9,0.0352,0.000841,4.47e-05,0.145,0.686,124.934,210361,4,2NE1
390,0.818,0.81,0,0.0381,0.00621,0.00707,0.0597,0.751,128.015,208719,4,2NE1
391,0.816,0.842,0,0.0369,0.00873,0.00291,0.0498,0.74,127.98,210733,4,2NE1
392,0.653,0.852,8,0.0782,0.196,0.0,0.212,0.518,127.966,248711,4,2NE1
393,0.585,0.568,4,0.0271,0.23,0.0,0.138,0.391,94.874,209987,4,2NE1
394,0.703,0.85,4,0.0353,0.00331,0.0,0.135,0.727,125.06,213147,4,2NE1
395,0.595,0.838,2,0.0344,0.0178,4.9e-05,0.341,0.445,130.018,192787,4,2NE1
396,0.795,0.88,4,0.14,0.0517,0.0114,0.053,0.47,119.958,229640,4,2NE1
397,0.687,0.859,6,0.103,0.0858,0.0,0.342,0.43,129.87,196062,4,2NE1
398,0.713,0.868,11,0.122,0.017,3.65e-05,0.35,0.472,125.991,224925,4,2NE1
399,0.582,0.728,0,0.183,0.0365,0.0,0.406,0.357,75.022,233934,4,2NE1
400,0.647,0.829,8,0.153,0.0685,0.0,0.446,0.382,130.002,234367,4,2NE1
401,0.631,0.857,11,0.151,0.0585,0.0,0.576,0.382,128.015,215649,4,2NE1
402,0.551,0.478,4,0.123,0.546,0.0,0.627,0.478,128.176,241608,4,2NE1
403,0.653,0.72,8,0.0866,0.158,0.0,0.49,0.499,128.007,203236,4,2NE1
404,0.606,0.959,11,0.117,0.0774,0.0,0.872,0.372,128.1,235135,4,2NE1
405,0.7,0.895,1,0.104,0.14,0.0,0.419,0.535,128.074,232265,4,2NE1
406,0.518,0.802,6,0.134,0.0427,0.0,0.252,0.433,155.935,227427,4,2NE1
407,0.499,0.617,3,0.0438,0.541,0.0,0.41,0.469,125.964,281415,4,2NE1
408,0.543,0.708,7,0.0522,0.145,1.57e-05,0.942,0.181,124.921,252319,4,2NE1
409,0.243,0.834,9,0.192,0.1,0.0,0.61,0.523,74.807,235068,4,2NE1
410,0.556,0.925,2,0.128,0.0302,0.0,0.519,0.297,129.927,242042,4,2NE1
411,0.4,0.766,1,0.0675,0.0222,0.0,0.391,0.383,132.414,230330,4,2NE1
412,0.567,0.733,1,0.285,0.304,0.0,0.921,0.259,85.33,210577,4,2NE1
413,0.494,0.841,9,0.169,0.0174,0.000433,0.858,0.214,140.013,306673,4,2NE1
414,0.577,0.934,1,0.168,0.0362,0.0,0.742,0.294,131.971,234267,4,2NE1
415,0.528,0.908,7,0.17,0.044,1.51e-05,0.899,0.254,155.968,242109,4,2NE1
416,0.614,0.754,2,0.105,0.0261,0.0,0.378,0.342,127.962,298031,4,2NE1
417,0.53,0.83,11,0.0752,0.0265,0.0,0.459,0.448,141.046,226927,4,2NE1
418,0.771,0.779,5,0.087,0.222,0.0,0.373,0.718,115.98,219252,4,2NE1
419,0.632,0.421,4,0.0421,0.583,0.0,0.462,0.39,124.948,255122,4,2NE1
420,0.47,0.566,5,0.0689,0.25,0.0,0.891,0.454,181.741,219486,3,2NE1
421,0.71,0.781,0,0.158,0.601,0.0,0.394,0.483,112.994,150851,4,2NE1
422,0.683,0.858,1,0.106,0.0713,0.0,0.339,0.331,128.086,220253,4,2NE1
423,0.44,0.933,9,0.465,0.348,0.0,0.431,0.199,97.934,341975,4,2NE1
424,0.583,0.822,5,0.0429,0.0462,0.0,0.945,0.367,125.016,192058,4,2NE1
425,0.694,0.808,0,0.0777,0.0281,0.000185,0.419,0.313,128.017,239439,4,2NE1
426,0.636,0.775,1,0.0484,0.00369,7e-06,0.49,0.505,127.961,248448,4,2NE1
427,0.682,0.835,11,0.0915,0.0278,0.0,0.373,0.516,129.991,222722,4,2NE1
428,0.523,0.86,3,0.0943,0.149,0.0,0.934,0.348,129.938,222089,4,2NE1
429,0.538,0.716,3,0.0547,0.391,0.0,0.86,0.389,125.031,223256,4,2NE1
430,0.599,0.759,6,0.0468,0.00154,1.25e-06,0.41,0.538,127.966,218351,4,2NE1
431,0.567,0.942,11,0.145,0.0427,0.0,0.14,0.453,132.057,223190,4,2NE1
432,0.555,0.911,2,0.0715,0.0106,0.0,0.307,0.326,129.882,234735,4,2NE1
433,0.686,0.927,1,0.185,0.242,0.0,0.417,0.394,129.984,198042,4,2NE1
434,0.553,0.771,8,0.161,0.0644,0.0,0.77,0.277,74.95,231365,4,2NE1
435,0.689,0.824,8,0.241,0.146,0.0,0.944,0.221,130.103,234046,4,2NE1
436,0.707,0.774,10,0.0672,0.131,0.0,0.387,0.645,95.992,176553,4,2NE1
437,0.781,0.724,1,0.0922,0.328,0.0,0.965,0.871,102.016,203627,4,2NE1
438,0.622,0.966,11,0.188,0.0941,0.0,0.973,0.59,127.989,267598,4,2NE1
439,0.682,0.789,6,0.0349,0.232,0.0,0.887,0.348,113.024,272051,4,2NE1
440,0.682,0.94,6,0.128,0.15,0.0,0.771,0.568,127.994,230626,4,2NE1
441,0.613,0.875,11,0.125,0.00661,0.0,0.935,0.392,128.047,216027,4,2NE1
442,0.498,0.711,0,0.152,0.0514,0.0,0.847,0.539,90.281,227439,4,2NE1
443,0.724,0.846,8,0.075,0.039,0.0,0.778,0.503,128.028,203500,4,2NE1
444,0.552,0.701,3,0.0393,0.259,0.0,0.338,0.266,126.051,303392,4,2NE1
445,0.509,0.881,9,0.361,0.174,0.0,0.442,0.493,75.279,311798,4,2NE1
446,0.629,0.924,9,0.0936,0.00678,0.0,0.901,0.352,130.029,251681,4,2NE1
447,0.462,0.897,1,0.0964,0.0102,0.0,0.581,0.478,133.273,230435,4,2NE1
448,0.491,0.83,11,0.228,0.112,0.0,0.712,0.302,139.998,305981,4,2NE1
449,0.617,0.922,9,0.177,0.039,0.0,0.975,0.269,132.027,241760,4,2NE1
450,0.505,0.914,5,0.157,0.0336,0.0,0.801,0.311,155.929,242120,4,2NE1
451,0.602,0.848,7,0.057,0.0103,0.0,0.846,0.618,127.981,296716,4,2NE1
452,0.6,0.916,1,0.0897,0.0379,0.0,0.891,0.416,141.002,229599,4,2NE1
453,0.772,0.874,7,0.0803,0.293,0.0,0.974,0.885,115.958,220253,4,2NE1
454,0.545,0.715,10,0.0891,0.22,0.0,0.443,0.66,181.205,222110,3,2NE1
455,0.536,0.656,0,0.0825,0.206,0.0,0.693,0.113,143.946,234289,4,2NE1
456,0.67,0.93,1,0.0845,0.00404,0.0,0.429,0.412,128.024,218639,4,2NE1
457,0.486,0.919,9,0.511,0.312,0.0,0.974,0.516,97.876,319897,4,2NE1
458,0.632,0.936,10,0.0875,0.00916,0.0,0.971,0.334,124.976,214506,4,2NE1
459,0.582,0.835,1,0.0533,0.0561,0.0,0.845,0.466,128.06,271093,4,2NE1
460,0.676,0.926,10,0.0383,0.0638,0.0,0.886,0.703,118.997,202241,4,2NE1
461,0.587,0.861,6,0.0388,0.0016,0.0,0.844,0.441,128.036,247560,4,2NE1
462,0.583,0.844,3,0.06,0.0552,0.0,0.861,0.368,129.999,218500,4,2NE1
463,0.624,0.899,7,0.114,0.0288,0.0,0.365,0.476,126.959,213113,4,2NE1
464,0.613,0.929,9,0.147,0.0223,0.0,0.934,0.245,129.962,231909,4,2NE1
465,0.534,0.832,3,0.0584,0.315,0.0,0.92,0.314,125.046,219231,4,2NE1
466,0.549,0.913,9,0.0532,0.0328,0.0,0.951,0.431,128.0,338339,4,2NE1
467,0.501,0.894,3,0.0603,0.0171,0.0,0.0525,0.211,128.017,292253,4,2NE1
468,0.494,0.972,7,0.0402,0.000441,0.541,0.356,0.465,129.157,241720,4,2NE1
469,0.613,0.883,2,0.0878,0.00421,3.21e-06,0.126,0.393,130.122,254080,4,2NE1
470,0.64,0.922,7,0.0374,0.0104,1.57e-06,0.241,0.363,130.106,118013,4,2NE1
471,0.66,0.936,11,0.068,0.021,2.77e-05,0.13,0.714,130.144,153400,4,2NE1
472,0.75,0.956,5,0.0991,0.0366,0.000331,0.429,0.486,130.244,118133,4,2NE1
473,0.646,0.877,5,0.0933,0.0113,0.0,0.439,0.687,130.235,133613,4,2NE1
474,0.681,0.598,3,0.0408,0.00353,0.012,0.258,0.156,130.286,119387,4,2NE1
475,0.416,0.957,9,0.0537,0.0167,0.000875,0.327,0.107,131.364,234333,4,2NE1
476,0.597,0.972,11,0.0702,0.00847,0.0,0.165,0.636,140.2,116467,4,2NE1
477,0.492,0.956,2,0.237,0.000361,0.00025,0.963,0.0447,141.17,113867,4,2NE1
478,0.433,0.933,8,0.0764,0.00707,0.00197,0.247,0.368,135.842,161120,4,2NE1
479,0.569,0.869,4,0.153,0.0035,0.0,0.448,0.519,126.922,135373,4,2NE1
480,0.664,0.964,11,0.0647,0.0436,0.0,0.276,0.836,126.929,141613,4,2NE1
481,0.697,0.929,6,0.0627,0.108,0.00415,0.222,0.8,108.0,283387,4,2NE1
482,0.728,0.828,11,0.0731,0.00312,0.0,0.0544,0.534,130.003,232307,4,2NE1
483,0.637,0.644,8,0.0318,0.266,0.0,0.0961,0.449,91.973,322320,4,2NE1
484,0.625,0.888,10,0.0783,0.0143,0.0,0.244,0.697,96.976,294240,4,2NE1
485,0.662,0.938,11,0.066,0.0175,4.3e-05,0.0816,0.687,127.953,423253,4,2NE1
486,0.437,0.858,8,0.0628,0.00252,0.000325,0.0765,0.347,129.973,1725800,4,2NE1
487,0.817,0.705,6,0.12,0.00917,0.0246,0.159,0.634,128.013,358680,4,2NE1
488,0.64,0.931,5,0.291,0.0185,0.000351,0.1,0.319,130.026,341787,4,2NE1
489,0.436,0.933,6,0.0556,7.9e-05,0.825,0.109,0.708,130.039,269747,4,2NE1
490,0.466,0.994,11,0.118,0.0143,0.00745,0.089,0.338,174.045,310933,4,2NE1
491,0.425,0.883,1,0.0518,0.000133,3.91e-05,0.169,0.385,173.832,284853,4,2NE1
492,0.712,0.858,1,0.0375,0.000354,0.00733,0.0611,0.4,109.987,344720,4,2NE1
493,0.714,0.938,6,0.0627,0.0842,0.00796,0.0781,0.846,107.994,276640,4,2NE1
494,0.748,0.753,1,0.0329,0.00519,0.000704,0.116,0.941,125.986,404707,4,2NE1
495,0.354,0.268,10,0.0292,0.893,0.523,0.587,0.281,60.067,104400,4,2NE1
496,0.67,0.672,8,0.055,0.042,0.0,0.339,0.334,130.021,285173,4,2NE1
497,0.535,0.796,0,0.0445,0.00473,0.0,0.145,0.282,128.952,279027,4,2NE1
498,0.773,0.685,5,0.0703,0.019,8.96e-05,0.138,0.501,130.033,282120,4,2NE1
499,0.86,0.537,6,0.163,0.0314,0.0,0.141,0.504,96.461,253413,4,2NE1
500,0.659,0.713,7,0.0465,0.0133,2.3e-05,0.286,0.327,130.003,313880,4,2NE1
501,0.695,0.559,2,0.224,0.0911,1.22e-05,0.237,0.503,159.887,214187,4,2NE1
502,0.93,0.568,2,0.228,0.0124,2.52e-05,0.0653,0.681,141.943,246573,4,2NE1
503,0.793,0.601,6,0.0574,0.00116,0.000129,0.0759,0.387,128.037,279507,4,2NE1
504,0.437,0.621,0,0.0449,0.123,5.04e-05,0.119,0.224,140.081,276400,4,2NE1
505,0.701,0.727,11,0.0698,0.249,0.00128,0.376,0.599,99.939,239347,4,2NE1
506,0.623,0.626,0,0.0373,0.0103,0.00311,0.121,0.353,127.012,307493,4,2NE1
507,0.526,0.608,5,0.0347,0.126,0.0,0.373,0.225,129.906,251027,4,2NE1
508,0.678,0.744,6,0.0333,0.0175,0.0,0.125,0.835,116.062,233947,4,2NE1
509,0.725,0.801,3,0.302,0.211,0.0,0.102,0.374,169.962,232667,4,2NE1
510,0.524,0.777,11,0.0565,0.0546,4.59e-06,0.422,0.515,129.003,261320,4,2NE1
511,0.779,0.381,5,0.0354,0.818,0.00434,0.103,0.763,101.999,216253,4,2NE1
512,0.804,0.662,7,0.0858,0.0297,1.7e-05,0.0452,0.764,125.005,280453,4,2NE1
513,0.727,0.656,7,0.0524,0.0537,0.00662,0.115,0.678,127.983,189293,4,2NE1
514,0.865,0.657,7,0.287,0.0623,0.0,0.0941,0.791,130.063,357720,4,2NE1
515,0.354,0.268,10,0.0292,0.893,0.523,0.587,0.281,60.067,104400,4,2NE1
516,0.67,0.672,8,0.055,0.042,0.0,0.339,0.334,130.021,285173,4,2NE1
517,0.535,0.796,0,0.0445,0.00473,0.0,0.145,0.282,128.952,279027,4,2NE1
518,0.772,0.685,5,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,4,2NE1
519,0.859,0.533,6,0.156,0.0293,0.0,0.138,0.514,96.453,253547,4,2NE1
520,0.651,0.704,7,0.0485,0.014,5.14e-05,0.261,0.357,130.032,313920,4,2NE1
521,0.699,0.569,2,0.216,0.0778,1.93e-05,0.277,0.478,159.998,214187,4,2NE1
522,0.928,0.568,2,0.237,0.0105,1.64e-05,0.105,0.716,141.936,246573,4,2NE1
523,0.797,0.608,6,0.0583,0.00112,7.66e-05,0.0748,0.403,128.0,279507,4,2NE1
524,0.442,0.625,0,0.0471,0.119,4.76e-05,0.128,0.201,139.182,276400,4,2NE1
525,0.696,0.737,11,0.0734,0.219,0.000824,0.365,0.561,100.015,239347,4,2NE1
526,0.619,0.621,0,0.0357,0.00994,0.00332,0.121,0.338,127.042,307493,4,2NE1
527,0.517,0.597,5,0.0353,0.135,0.0,0.405,0.191,129.976,251027,4,2NE1
528,0.677,0.757,6,0.0334,0.0116,0.0,0.126,0.821,116.03,233947,4,2NE1
529,0.728,0.804,3,0.329,0.194,0.0,0.0984,0.347,170.038,232667,4,2NE1
530,0.354,0.268,10,0.0292,0.893,0.523,0.587,0.281,60.067,104400,4,2NE1
531,0.67,0.672,8,0.055,0.042,0.0,0.339,0.334,130.021,285173,4,2NE1
532,0.535,0.796,0,0.0445,0.00473,0.0,0.145,0.282,128.952,279027,4,2NE1
533,0.772,0.685,5,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,4,2NE1
534,0.859,0.533,6,0.156,0.0293,0.0,0.138,0.514,96.453,253547,4,2NE1
535,0.651,0.704,7,0.0485,0.014,5.14e-05,0.261,0.357,130.032,313920,4,2NE1
536,0.699,0.569,2,0.216,0.0778,1.93e-05,0.277,0.478,159.998,214187,4,2NE1
537,0.928,0.568,2,0.237,0.0105,1.64e-05,0.105,0.716,141.936,246573,4,2NE1
538,0.797,0.608,6,0.0583,0.00112,7.66e-05,0.0748,0.403,128.0,279507,4,2NE1
539,0.442,0.625,0,0.0471,0.119,4.76e-05,0.128,0.201,139.182,276400,4,2NE1
540,0.696,0.737,11,0.0734,0.219,0.000824,0.365,0.561,100.015,239347,4,2NE1
541,0.619,0.621,0,0.0357,0.00994,0.00332,0.121,0.338,127.042,307493,4,2NE1
542,0.517,0.597,5,0.0353,0.135,0.0,0.405,0.191,129.976,251027,4,2NE1
543,0.677,0.757,6,0.0334,0.0116,0.0,0.126,0.821,116.03,233947,4,2NE1
544,0.728,0.804,3,0.329,0.194,0.0,0.0984,0.347,170.038,232667,4,2NE1
545,0.354,0.268,10,0.0292,0.893,0.523,0.587,0.281,60.067,104400,4,2NE1
546,0.67,0.672,8,0.055,0.042,0.0,0.339,0.334,130.021,285173,4,2NE1
547,0.535,0.796,0,0.0445,0.00473,0.0,0.145,0.282,128.952,279027,4,2NE1
548,0.773,0.685,5,0.0703,0.019,8.96e-05,0.138,0.501,130.033,282120,4,2NE1
549,0.694,0.638,4,0.0836,0.00228,1.34e-05,0.624,0.586,131.823,333947,4,2NE1
550,0.657,0.708,7,0.0499,0.0114,2.75e-05,0.263,0.326,129.991,313880,4,2NE1
551,0.705,0.559,2,0.229,0.0806,1.44e-05,0.227,0.484,160.031,214187,4,2NE1
552,0.929,0.567,0,0.24,0.0123,3.16e-05,0.0624,0.726,141.944,246573,4,2NE1
553,0.796,0.599,6,0.0579,0.0012,6.81e-05,0.0736,0.419,128.001,279507,4,2NE1
554,0.441,0.627,0,0.0478,0.111,5.66e-05,0.117,0.219,139.25,276400,4,2NE1
555,0.697,0.738,11,0.0739,0.221,0.000826,0.37,0.56,100.007,239347,4,2NE1
556,0.621,0.607,0,0.0362,0.00993,0.00247,0.121,0.361,127.021,307493,4,2NE1
557,0.437,0.594,5,0.0363,0.133,0.0,0.396,0.226,129.769,251027,4,2NE1
558,0.674,0.756,1,0.0332,0.0125,0.0,0.126,0.805,116.04,233947,4,2NE1
559,0.73,0.801,0,0.293,0.184,0.0,0.0996,0.338,169.992,232667,4,2NE1
560,0.354,0.269,10,0.0292,0.893,0.523,0.587,0.281,60.068,104427,4,2NE1
561,0.67,0.674,8,0.0587,0.0451,0.0,0.318,0.335,130.009,285147,4,2NE1
562,0.535,0.796,0,0.0445,0.00473,0.0,0.145,0.282,128.952,279027,4,2NE1
563,0.785,0.66,0,0.0432,0.0363,8.91e-05,0.259,0.453,130.016,252267,4,2NE1
564,0.858,0.526,6,0.155,0.0415,0.0,0.176,0.492,96.417,253480,4,2NE1
565,0.694,0.678,7,0.0473,0.0177,3.52e-05,0.261,0.331,130.013,313933,4,2NE1
566,0.685,0.564,2,0.229,0.0844,1.77e-05,0.192,0.486,159.983,214187,4,2NE1
567,0.93,0.556,2,0.246,0.0108,1.6e-05,0.162,0.692,141.959,246653,4,2NE1
568,0.795,0.602,6,0.0587,0.00152,4.74e-05,0.0666,0.382,127.99,279427,4,2NE1
569,0.44,0.636,0,0.0481,0.121,5.19e-05,0.119,0.231,139.997,276400,4,2NE1
570,0.69,0.742,6,0.0631,0.187,0.000744,0.283,0.6,99.993,239360,4,2NE1
571,0.614,0.611,0,0.035,0.00849,0.00311,0.121,0.342,127.017,307467,4,2NE1
572,0.515,0.589,5,0.0346,0.129,0.0,0.408,0.201,129.936,251013,4,2NE1
573,0.677,0.75,6,0.0331,0.0163,0.0,0.124,0.833,116.05,233987,4,2NE1
574,0.729,0.794,0,0.291,0.202,0.0,0.114,0.348,170.09,230613,4,2NE1
