,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
663,0.608,0.953,3,0.107,0.0305,0.0,0.9570000000000001,0.59,148.033,213307,4,SHINee,2016-04-20,3 2 1 - Korean Version / Live,3-2-1-korean-version-live
664,0.6459999999999999,0.9440000000000001,8,0.124,0.006220000000000001,0.0,0.858,0.295,119.975,218827,4,SHINee,2016-04-20,Nightmare - SHINee WORLD 4 Version / Live,nightmare-world-4-version-live
665,0.6829999999999999,0.94,1,0.0671,0.0271,0.0,0.336,0.38299999999999995,125.03200000000001,225813,4,SHINee,2016-04-20,다이너마이트 Dynamite - SHINee WORLD 4 Version / Live,dynamite-world-4-version-live
666,0.5920000000000001,0.9570000000000001,5,0.122,0.00611,0.0,0.9540000000000001,0.40399999999999997,125.98200000000001,269147,4,SHINee,2016-04-20,Everybody - SHINee WORLD 4 Version / Live,everybody-world-4-version-live
667,0.652,0.9209999999999999,6,0.0521,0.0367,0.0,0.345,0.645,123.963,188467,4,SHINee,2016-04-20,View - Live,view-live
668,0.672,0.898,8,0.0498,0.11900000000000001,0.0,0.579,0.297,99.97,301493,4,SHINee,2016-04-20,누난 너무 예뻐 Replay - SHINee WORLD 4 Version / Live,replay-world-4-version-live
669,0.672,0.9740000000000001,5,0.0609,0.0822,0.0,0.9109999999999999,0.857,120.04899999999999,202987,4,SHINee,2016-04-20,Lucky Star - Korean Version / Live,lucky-star-korean-version-live
670,0.575,0.762,3,0.0313,0.14300000000000002,0.0,0.945,0.315,117.969,254867,4,SHINee,2016-04-20,재연 An Encore - Live,an-encore-live
671,0.6729999999999999,0.88,3,0.149,0.0107,0.0,0.12300000000000001,0.847,101.02,259067,4,SHINee,2016-04-20,Your Number - Korean Version / Bonus Track / Studio Version,your-number-korean-version-bonus-track-studio-version
672,0.505,0.94,0,0.135,0.00785,0.0,0.213,0.48100000000000004,127.956,230147,4,SHINee,2016-04-20,Picasso - Korean Version / Bonus Track / Studio Version,picasso-korean-version-bonus-track-studio-version
673,0.66,0.9390000000000001,8,0.0889,0.0873,0.0,0.316,0.9359999999999999,120.046,202416,4,SHINee,2016-04-20,Lucky Star - Korean Version / Bonus Track / Studio Version,lucky-star-korean-version-bonus-track-studio-version
674,0.747,0.826,7,0.0689,0.00872,0.0,0.10400000000000001,0.815,127.975,207080,4,SHINee,2015-12-29,D×D×D,
675,0.529,0.9309999999999999,11,0.38799999999999996,0.0401,0.0,0.24100000000000002,0.7240000000000001,186.045,192347,4,SHINee,2015-12-29,Wishful Thinking,wishful-thinking
676,0.612,0.9209999999999999,3,0.0671,0.00101,0.0,0.11699999999999999,0.9209999999999999,81.976,197387,4,SHINee,2015-12-29,WANTED,wanted
677,0.593,0.885,10,0.145,0.0256,0.0,0.10800000000000001,0.758,93.84299999999999,237800,4,SHINee,2015-12-29,BOYS WILL BE BOYS,boys-will-be-boys
