,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
428,0.563,0.534,5,0.0273,0.643,0.0,0.0989,0.344,114.161,238787,3,Red Velvet,2015-12-18,세가지 소원 Wish Tree,wish-tree
429,0.58,0.935,9,0.189,0.0318,0.0,0.0977,0.603,172.023,191440,4,Red Velvet,2015-03-17,Ice Cream Cake,ice-cream-cake
430,0.598,0.604,5,0.252,0.0996,0.0,0.387,0.707,179.938,210160,4,Red Velvet,2015-03-17,Automatic,automatic
431,0.72,0.828,0,0.0408,0.395,0.0,0.114,0.786,104.045,199867,4,Red Velvet,2015-03-17,Somethin Kinda Crazy,kinda-crazy
432,0.699,0.78,11,0.129,0.0197,0.000119,0.629,0.834,123.041,209013,4,Red Velvet,2015-03-17,Stupid Cupid,stupid-cupid
433,0.758,0.583,0,0.0315,0.199,0.0,0.102,0.345,104.007,211760,4,Red Velvet,2015-03-17,Take It Slow,take-it-slow
434,0.554,0.577,4,0.0346,0.593,0.0,0.178,0.316,135.921,262200,4,Red Velvet,2015-03-17,Candy,candy
435,0.58,0.935,9,0.189,0.0318,0.0,0.0977,0.603,172.023,191440,4,Red Velvet,2015-03-17,Ice Cream Cake,ice-cream-cake
436,0.598,0.604,5,0.252,0.0996,0.0,0.387,0.707,179.938,210160,4,Red Velvet,2015-03-17,Automatic,automatic
437,0.72,0.828,0,0.0408,0.395,0.0,0.114,0.786,104.045,199867,4,Red Velvet,2015-03-17,Somethin Kinda Crazy,kinda-crazy
438,0.699,0.78,11,0.129,0.0197,0.000119,0.629,0.834,123.041,209013,4,Red Velvet,2015-03-17,Stupid Cupid,stupid-cupid
439,0.758,0.583,0,0.0315,0.199,0.0,0.102,0.345,104.007,211760,4,Red Velvet,2015-03-17,Take It Slow,take-it-slow
440,0.554,0.577,4,0.0346,0.593,0.0,0.178,0.316,135.921,262200,4,Red Velvet,2015-03-17,사탕 (Candy),
441,0.58,0.868,10,0.316,0.123,0.0,0.302,0.772,178.002,280451,4,Red Velvet,2014-10-13,Be Natural,be-natural
442,0.58,0.868,10,0.316,0.123,0.0,0.302,0.772,178.002,280451,4,Red Velvet,2014-10-13,Be Natural,be-natural
443,0.727,0.871,10,0.158,0.323,6.21e-06,0.725,0.681,121.438,220987,4,Red Velvet,2014-08-01,행복 (Happiness),
444,0.637,0.841,11,0.0629,0.29,0.0,0.244,0.692,129.976,219589,4,Wanna One,2018-03-19,Gold,gold
445,0.652,0.831,8,0.0436,0.102,0.0,0.229,0.744,130.033,220529,4,Wanna One,2018-03-19,I Promise You (I.P.U.),i-promise-you
446,0.73,0.913,1,0.0781,0.0292,0.0,0.104,0.737,99.974,183475,4,Wanna One,2018-03-19,Boomerang,boomerang
447,0.682,0.83,0,0.128,0.0737,0.0,0.255,0.577,112.097,201470,4,Wanna One,2018-03-19,We Are,we-are
448,0.622,0.803,6,0.0939,0.0832,0.0,0.331,0.668,173.948,186067,4,Wanna One,2018-03-19,Day By Day,day-by-day
449,0.396,0.705,11,0.0608,0.515,0.0,0.111,0.331,149.976,214692,4,Wanna One,2018-03-19,I'll Remember,remember
450,0.602,0.491,8,0.0378,0.593,0.0,0.0768,0.313,129.821,258827,4,Wanna One,2018-03-19,I Promise You - Propose Ver.,i-promise-you-propose
451,0.637,0.841,11,0.0629,0.29,0.0,0.244,0.692,129.976,219589,4,Wanna One,2018-03-19,GOLD,gold
452,0.652,0.831,8,0.0436,0.102,0.0,0.229,0.744,130.033,220529,4,Wanna One,2018-03-19,I PROMISE YOU (I.P.U.),i-promise-you
453,0.73,0.913,1,0.0781,0.0292,0.0,0.104,0.737,99.974,183475,4,Wanna One,2018-03-19,BOOMERANG,boomerang
454,0.682,0.83,0,0.128,0.0737,0.0,0.255,0.577,112.097,201470,4,Wanna One,2018-03-19,WE ARE,we-are
455,0.622,0.803,6,0.0939,0.0832,0.0,0.331,0.668,173.948,186067,4,Wanna One,2018-03-19,DAY BY DAY,day-by-day
456,0.396,0.705,11,0.0608,0.515,0.0,0.111,0.331,149.976,214692,4,Wanna One,2018-03-19,I'LL REMEMBER,remember
457,0.602,0.491,8,0.0378,0.593,0.0,0.0768,0.313,129.821,258827,4,Wanna One,2018-03-19,I PROMISE YOU (Propose Ver.),i-promise-you
458,0.493,0.814,1,0.0741,0.177,0.0,0.34,0.418,166.59,83272,4,Wanna One,2017-11-13,Nothing Without You - Intro.,nothing-without-you
459,0.507,0.855,0,0.15,0.415,0.0,0.331,0.391,159.808,196799,4,Wanna One,2017-11-13,Beautiful,beautiful
460,0.595,0.806,0,0.0567,0.0324,0.0,0.17,0.506,89.974,219954,4,Wanna One,2017-11-13,갖고 싶어 Wanna,wanna
461,0.6,0.898,1,0.0649,0.0799,0.0,0.0777,0.379,128.05,194159,4,Wanna One,2017-11-13,Twilight,twilight
462,0.568,0.893,11,0.101,0.0676,0.0,0.314,0.603,128.034,216845,4,Wanna One,2017-11-13,활활 Burn It Up - Prequel Remix,burn-it-up-prequel-remix
463,0.722,0.827,0,0.0626,0.0115,0.0,0.668,0.509,125.03,255629,4,Wanna One,2017-11-13,에너제틱 Energetic - Prequel Remix,energetic-prequel-remix
464,0.73,0.895,1,0.276,0.0578,0.0,0.11,0.834,105.989,201107,4,Wanna One,2017-11-13,Wanna Be My Baby,wanna-be-my-baby
465,0.714,0.886,0,0.0461,0.058,0.0,0.112,0.752,125.046,189356,4,Wanna One,2017-11-13,에너제틱 Energetic,energetic
466,0.642,0.849,11,0.0563,0.0461,0.0,0.398,0.601,127.923,214942,4,Wanna One,2017-11-13,활활 Burn It Up,burn-it-up
467,0.396,0.665,0,0.0562,0.208,0.0,0.145,0.366,175.349,81037,3,Wanna One,2017-11-13,To Be One - Outro.,to-be-one
468,0.493,0.814,1,0.0741,0.177,0.0,0.34,0.418,166.59,83272,4,Wanna One,2017-11-13,Nothing Without You (Intro.),nothing-without-you
469,0.507,0.855,0,0.15,0.415,0.0,0.331,0.391,159.808,196799,4,Wanna One,2017-11-13,Beautiful,beautiful
470,0.595,0.806,0,0.0567,0.0324,0.0,0.17,0.506,89.974,219954,4,Wanna One,2017-11-13,Wanna,wanna
471,0.6,0.898,1,0.0649,0.0799,0.0,0.0777,0.379,128.05,194159,4,Wanna One,2017-11-13,Twilight,twilight
472,0.568,0.893,11,0.101,0.0676,0.0,0.314,0.603,128.034,216845,4,Wanna One,2017-11-13,Burn It Up (Prequel Remix),burn-it-up
473,0.722,0.827,0,0.0626,0.0115,0.0,0.668,0.509,125.03,255629,4,Wanna One,2017-11-13,Energetic (Prequel Remix),energetic
474,0.73,0.895,1,0.276,0.0578,0.0,0.11,0.834,105.989,201107,4,Wanna One,2017-11-13,Wanna Be (My Baby),wanna-be
475,0.714,0.886,0,0.0461,0.058,0.0,0.112,0.752,125.046,189356,4,Wanna One,2017-11-13,Energetic,energetic
476,0.642,0.849,11,0.0563,0.0461,0.0,0.398,0.601,127.923,214942,4,Wanna One,2017-11-13,Burn It Up,burn-it-up
477,0.396,0.665,0,0.0562,0.208,0.0,0.145,0.366,175.349,81037,3,Wanna One,2017-11-13,To Be One (Outro.),to-be-one
478,0.683,0.929,1,0.119,0.214,0.0,0.216,0.726,139.932,209510,4,Wanna One,2018-06-04,Light,light
479,0.794,0.646,8,0.235,0.0873,0.0,0.282,0.711,139.97,223081,4,Wanna One,2018-06-04,Kangaroo (Prod. ZICO),kangaroo
480,0.522,0.55,4,0.0285,0.538,0.0,0.0957,0.187,118.988,268714,3,Wanna One,2018-06-04,Forever And A Day (Prod. NELL),forever-and-a-day
481,0.618,0.693,10,0.0941,0.327,0.0,0.139,0.319,94.817,228714,4,Wanna One,2018-06-04,Sandglass (Prod. Heize),
482,0.463,0.647,6,0.0761,0.241,0.0,0.286,0.503,129.065,209479,4,Wanna One,2018-06-04,11 (Eleven) (Prod. Dynamic Duo),11-dynamic
483,0.683,0.929,1,0.119,0.214,0.0,0.216,0.726,139.932,209510,4,Wanna One,2018-06-04,Light,light
484,0.794,0.646,8,0.235,0.0873,0.0,0.282,0.711,139.97,223081,4,Wanna One,2018-06-04,Kangaroo,kangaroo
485,0.522,0.55,4,0.0285,0.538,0.0,0.0957,0.187,118.988,268714,3,Wanna One,2018-06-04,Forever and a Day,forever-and-a-day
486,0.618,0.693,10,0.0941,0.327,0.0,0.139,0.319,94.817,228714,4,Wanna One,2018-06-04,Sandglass,
487,0.463,0.647,6,0.0761,0.241,0.0,0.286,0.503,129.065,209479,4,Wanna One,2018-06-04,11 (Eleven),11
488,0.727,0.973,11,0.153,0.229,0.0,0.239,0.308,119.868,61028,4,Wanna One,2017-08-25,To Be One (Intro.),to-be-one
489,0.642,0.849,11,0.0563,0.0461,0.0,0.398,0.601,127.923,214942,4,Wanna One,2017-08-25,활활 (Burn It Up),it
490,0.714,0.886,0,0.0461,0.058,0.0,0.112,0.752,125.046,189356,4,Wanna One,2017-08-25,에너제틱 (Energetic),
491,0.73,0.895,1,0.276,0.0578,0.0,0.11,0.834,105.989,201107,4,Wanna One,2017-08-25,Wanna Be (My Baby),wanna-be
492,0.473,0.385,6,0.0287,0.753,0.0,0.127,0.523,147.83,257948,4,Wanna One,2017-08-25,이 자리에 - Acoustic Ver.,acoustic
493,0.727,0.973,11,0.153,0.229,0.0,0.239,0.308,119.868,61028,4,Wanna One,2017-08-08,To Be One (Intro.),to-be-one
494,0.642,0.849,11,0.0563,0.0461,0.0,0.398,0.601,127.923,214942,4,Wanna One,2017-08-08,Burn It Up,burn-it-up
495,0.714,0.886,0,0.0461,0.058,0.0,0.112,0.752,125.046,189356,4,Wanna One,2017-08-08,Energetic,energetic
496,0.73,0.895,1,0.276,0.0578,0.0,0.11,0.834,105.989,201107,4,Wanna One,2017-08-08,Wanna Be (My Baby),wanna-be
497,0.473,0.385,6,0.0287,0.753,0.0,0.127,0.523,147.83,257948,4,Wanna One,2017-08-08,Always (Acoustic Ver.),always
