,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
617,0.44,0.579,0,0.0492,0.539,0.0,0.308,0.633,75.527,222354,4,BTOB,2012-05-23,Father,father
618,0.579,0.755,5,0.0449,1.99e-05,0.924,0.0922,0.0705,132.935,228362,4,BTOB,2012-05-23,Irresistible Lips (Inst.),irresistible-lips
619,0.565,0.798,1,0.0406,0.000113,0.899,0.114,0.329,129.968,217913,4,BTOB,2012-05-23,Insane (Inst.),insane
620,0.792,0.731,8,0.0452,0.274,0.0,0.091,0.515,110.005,196269,4,BTOB,2018-06-18,Call me,call-me
621,0.674,0.749,0,0.0345,0.345,0.0,0.289,0.65,98.006,226561,4,BTOB,2018-06-18,Only one for me,only-one-for-me
622,0.735,0.696,11,0.0533,0.202,0.0,0.14,0.527,82.032,178562,4,BTOB,2018-06-18,Yeah,yeah
623,0.641,0.807,9,0.0407,0.113,0.0,0.138,0.456,99.983,241298,4,BTOB,2018-06-18,Blue Moon,blue-moon
624,0.831,0.75,7,0.144,0.0471,0.0,0.19,0.803,150.033,176997,4,BTOB,2018-06-18,IceBreaker,
625,0.752,0.614,3,0.0404,0.409,0.0,0.128,0.469,129.793,206829,4,BTOB,2018-06-18,"1, 2, 3",3
626,0.634,0.841,4,0.078,0.442,0.0,0.29,0.464,99.972,236446,4,BTOB,2018-06-18,The Feeling,the-feeling
627,0.634,0.841,4,0.078,0.442,0.0,0.29,0.464,99.972,236446,4,BTOB,2018-06-11,The Feeling,the-feeling
628,0.762,0.876,7,0.114,0.0938,0.0,0.14,0.739,115.048,216603,4,BTOB,2017-03-06,JUST TELL ME,just-tell-me
629,0.696,0.909,5,0.0695,0.311,0.0,0.466,0.645,117.01,223066,4,BTOB,2017-03-06,MOVIE,movie
630,0.703,0.701,0,0.0348,0.29,0.0,0.373,0.773,97.984,225909,4,BTOB,2017-03-06,ABOUT TIME,about-time
631,0.777,0.879,1,0.0777,0.162,0.0,0.109,0.921,132.962,219409,4,BTOB,2017-03-06,ROCK N HIPHOP,rock-n
632,0.559,0.746,8,0.0513,0.467,0.0,0.129,0.421,76.999,287584,4,BTOB,2017-03-06,SOMEDAY,someday
633,0.505,0.749,8,0.0643,0.446,0.0,0.123,0.419,154.056,287584,4,BTOB,2017-02-24,SOMEDAY,someday
634,0.634,0.832,2,0.0355,0.237,0.0,0.085,0.636,79.996,259307,4,BTOB,2016-08-12,For You,for-you
635,0.58,0.869,2,0.0493,0.257,0.0,0.277,0.424,80.022,238067,4,BTOB,2016-08-12,For You - Ballad Version,for-you-ballad-version
636,0.502,0.91,2,0.0353,0.0252,0.934,0.113,0.533,159.945,259680,4,BTOB,2016-08-12,For You - Instrumental,for-you-instrumental
637,0.545,0.804,2,0.0275,0.00346,0.893,0.254,0.346,80.014,238992,4,BTOB,2016-08-12,For You - Ballad Version Instrumental,for-you-ballad-version-instrumental
638,0.708,0.898,11,0.131,0.324,0.0,0.153,0.669,104.987,206907,4,BTOB,2016-08-06,Let's go,go
639,0.66,0.647,1,0.0438,0.441,0.0,0.118,0.32,145.056,214461,4,BTOB,2016-03-28,Killing Me,killing-me
640,0.566,0.655,3,0.0836,0.335,0.0,0.0733,0.704,172.048,256284,3,BTOB,2016-03-28,Color Your Days,color-your-days
641,0.339,0.77,3,0.0342,0.57,0.0,0.351,0.427,79.375,249745,4,BTOB,2016-03-28,Remember That,remember-that
642,0.762,0.938,11,0.0441,0.164,0.0,0.0919,0.962,105.009,223732,4,BTOB,2016-03-28,Anymore,anymore
643,0.704,0.796,5,0.0383,0.136,0.0,0.128,0.706,135.984,201598,4,BTOB,2016-03-28,So Pretty,so-pretty
644,0.608,0.605,1,0.0533,0.514,0.0,0.0916,0.521,143.679,235266,4,BTOB,2016-03-28,Just Like You,just-like-you
645,0.762,0.743,1,0.037,0.349,0.0,0.352,0.892,100.014,178072,4,BTOB,2016-03-28,By Your Side,by-your-side
646,0.585,0.868,0,0.0592,0.306,0.0,0.0933,0.596,96.039,215883,4,BTOB,2016-02-16,Come with Eerie (Music from Telemonster),come-with-eerie-from
647,0.751,0.895,9,0.0791,0.0353,0.0,0.105,0.893,95.988,221667,4,BTOB,2015-11-26,"Goodbye Sadness [From “DalKom Family (Original Television Soundtrack), Pt. 1”]",goodbye-sadness-family-television
648,0.685,0.618,4,0.0453,0.29,0.0,0.554,0.506,152.046,217510,4,BTOB,2015-10-12,Last Day,last-day
649,0.623,0.743,7,0.0406,0.641,0.0,0.344,0.44,129.84,240010,4,BTOB,2015-10-12,Way Back Home,way-back-home
650,0.755,0.965,8,0.0911,0.13,0.0,0.124,0.701,104.95,245138,4,BTOB,2015-10-12,Heart Attack,heart-attack
651,0.723,0.795,0,0.0823,0.0861,0.0,0.245,0.822,89.993,223862,4,BTOB,2015-10-12,Neverland,
652,0.685,0.868,7,0.148,0.0804,0.0,0.293,0.838,104.987,228563,4,BTOB,2015-10-12,Naviety,
653,0.596,0.671,5,0.0304,0.51,0.0,0.829,0.424,133.998,281025,3,BTOB,2015-10-12,Will Be Here,will-be-here
654,0.701,0.7,9,0.0813,0.666,0.0,0.364,0.639,96.949,217783,4,BTOB,2014-12-22,You Can Cry,you-can-cry
655,0.681,0.783,11,0.0361,0.159,0.0,0.285,0.662,115.013,259030,4,BTOB,2014-12-22,The Winter's Tale,the-tale
656,0.705,0.637,7,0.163,0.322,0.0,0.138,0.619,76.523,229564,4,BTOB,2014-12-22,One Sip,one-sip
657,0.779,0.716,8,0.31,0.131,0.0,0.142,0.697,87.963,250436,4,BTOB,2014-12-22,Cheers!,
658,0.679,0.695,7,0.0345,0.419,0.0,0.106,0.452,126.886,225489,4,BTOB,2014-12-22,Because It's Christmas,because-christmas
659,0.818,0.889,11,0.0793,0.102,0.0,0.366,0.963,115.976,206106,4,BTOB,2014-09-29,You're So Fly,so-fly
660,0.642,0.525,2,0.0984,0.619,0.0,0.366,0.581,129.904,224627,4,BTOB,2014-09-29,Hope You’re Doing Fine,hope-doing-fine
661,0.739,0.899,1,0.047,0.121,0.0,0.312,0.927,128.002,200620,4,BTOB,2014-09-29,Happening,happening
662,0.735,0.743,7,0.185,0.214,0.0,0.193,0.469,89.962,239778,4,BTOB,2014-09-29,You’re My Angel,my-angel
663,0.707,0.456,11,0.0357,0.572,0.00122,0.152,0.566,128.002,229616,4,BTOB,2014-09-29,I Don’t Know,i-know
664,0.717,0.924,5,0.0895,0.0897,0.0,0.123,0.829,90.03,208718,4,BTOB,2014-02-17,Beep Beep,beep-beep
665,0.649,0.786,1,0.052,0.0975,0.0,0.449,0.641,126.051,232072,4,BTOB,2014-02-17,Broken Heart,broken-heart
666,0.626,0.93,7,0.0737,0.0034,0.0,0.325,0.714,144.992,185078,4,BTOB,2014-02-17,Ello Ello,
667,0.772,0.779,2,0.13,0.101,0.0,0.102,0.801,91.987,220291,4,BTOB,2014-02-17,"Hello Mello - Min Hyuk Lee, Il Hoon Jung, Peniel",hello-min
668,0.478,0.507,0,0.0347,0.619,0.0,0.136,0.374,169.855,261303,4,BTOB,2014-02-17,"Endless (Melody )- Eun Kwang Seo, Chang Sub Lee, Hyun Sik Lim, Sung Jae Yook",endless-chang-sub-sung-jae
669,0.691,0.809,8,0.0687,0.189,2.1e-06,0.149,0.657,103.968,226873,4,BTOB,2013-09-09,When I Was Your Man,when-i-was-your-man
670,0.689,0.936,10,0.083,0.0445,0.0,0.0675,0.847,125.017,207726,4,BTOB,2013-09-09,Thriller,thriller
671,0.712,0.745,8,0.143,0.53,0.0,0.318,0.316,105.933,219925,4,BTOB,2013-09-09,Why,why
672,0.671,0.934,1,0.0542,0.0271,0.0,0.359,0.91,131.99,214909,4,BTOB,2013-09-09,Catch Me,catch-me
673,0.828,0.626,7,0.0507,0.208,0.0,0.147,0.564,96.012,190407,4,BTOB,2013-09-09,Like A Crystal,like-a-crystal
674,0.747,0.58,9,0.0301,0.546,0.0,0.102,0.375,125.976,225776,4,BTOB,2013-09-09,Star,star
675,0.776,0.844,10,0.126,0.189,0.0,0.183,0.748,91.996,234057,4,BTOB,2013-04-10,Second confession,second-confession
676,0.674,0.697,10,0.0342,0.015,0.91,0.145,0.852,92.005,234057,4,BTOB,2013-04-10,Second confession (Inst.),second-confession
677,0.799,0.926,7,0.0732,0.0995,0.0,0.089,0.78,103.992,199732,4,BTOB,2012-09-12,Press Play (Feat. G.NA),press-play
678,0.741,0.959,9,0.0571,0.004,1.23e-05,0.355,0.41,110.016,217887,4,BTOB,2012-09-12,WOW,wow
679,0.727,0.963,11,0.0667,0.0997,0.0,0.318,0.759,112.011,209502,4,BTOB,2012-09-12,Lover Boy,lover-boy
680,0.722,0.553,4,0.0337,0.522,0.0,0.314,0.677,127.944,202266,4,BTOB,2012-09-12,U&I,
681,0.674,0.777,2,0.0294,0.0425,0.0,0.264,0.611,131.925,221283,4,BTOB,2012-09-12,Stand Up,stand-up
682,0.689,0.771,11,0.0404,0.231,0.0,0.181,0.863,95.98,233613,4,BTOB,2012-09-12,My Girl,my-girl
683,0.44,0.579,0,0.0492,0.539,0.0,0.308,0.633,75.527,222354,4,BTOB,2012-05-03,Father,father
684,0.733,0.852,4,0.106,0.00493,0.0,0.353,0.33,127.985,85055,4,BTOB,2012-04-03,Born TO Beat,born-to-beat
685,0.637,0.858,1,0.0467,0.0108,0.0,0.194,0.584,129.891,217313,4,BTOB,2012-04-03,Insane,insane
686,0.681,0.81,0,0.0346,0.121,0.0,0.0873,0.18,97.95,224026,4,BTOB,2012-04-03,Imagine,imagine
687,0.665,0.868,8,0.034,0.0785,0.0,0.0895,0.727,95.007,191425,4,BTOB,2012-04-03,Monday To Sunday,monday-to-sunday
688,0.637,0.858,1,0.0467,0.0108,0.0,0.194,0.584,129.891,217313,4,BTOB,2012-03-21,Insane,insane
689,0.681,0.81,0,0.0346,0.121,0.0,0.0873,0.18,97.95,224026,4,BTOB,2012-03-21,Imagine,imagine
690,0.731,0.964,2,0.107,0.0844,0.0,0.133,0.547,122.969,208148,4,BTOB,2018-06-18,Upgrade,upgrade
691,0.54,0.89,0,0.179,0.013,0.0,0.0677,0.478,179.775,239998,4,BTOB,2018-06-18,Mermaid,mermaid
692,0.48,0.556,2,0.0274,0.662,0.0,0.103,0.344,136.025,271589,4,BTOB,2018-06-18,Follow your dreams,follow-your-dreams
693,0.82,0.804,8,0.0494,0.064,0.0,0.0978,0.414,115.004,232049,4,BTOB,2018-06-18,Young & One,young-one
694,0.731,0.964,2,0.107,0.0844,0.0,0.133,0.547,122.969,208148,4,BTOB,2018-06-17,Upgrade,upgrade
695,0.54,0.89,0,0.179,0.013,0.0,0.0677,0.478,179.775,239998,4,BTOB,2018-06-17,Mermaid,mermaid
696,0.48,0.556,2,0.0274,0.662,0.0,0.103,0.344,136.025,271589,4,BTOB,2018-06-17,Follow your dreams,follow-your-dreams
697,0.82,0.804,8,0.0494,0.064,0.0,0.0978,0.414,115.004,232049,4,BTOB,2018-06-17,Young & One,young-one
698,0.722,0.363,3,0.0332,0.799,0.0,0.0624,0.267,122.059,249724,4,BTOB,2018-04-16,One Sided Love,one-sided-love
699,0.594,0.485,0,0.0384,0.503,0.0,0.138,0.455,135.931,215918,4,BTOB,2018-04-16,Cold,cold
700,0.677,0.746,7,0.0532,0.00802,0.0,0.0832,0.965,130.011,199500,4,BTOB,2017-12-20,Dumbhead,
701,0.614,0.673,7,0.038,0.405,0.00039,0.119,0.42,84.987,187504,4,BTOB,2017-12-20,Good Morning,good-morning
702,0.526,0.93,2,0.141,0.0762,0.0,0.0985,0.863,168.045,214006,4,BTOB,2017-12-20,"Fight, For My Way (With 2morro)",for-my-way
703,0.539,0.837,11,0.0486,0.662,0.0,0.296,0.496,97.891,227002,4,BTOB,2017-12-20,Ambiguous,ambiguous
704,0.687,0.502,8,0.0446,0.451,0.0,0.104,0.537,88.984,210518,4,BTOB,2017-12-20,"Night Is Gone, Again",night-is-again
705,0.382,0.431,5,0.0393,0.79,0.0,0.115,0.149,130.591,202360,4,BTOB,2017-12-20,I Miss U,i-miss-u
706,0.746,0.465,7,0.0433,9.73e-05,0.85,0.0476,0.961,130.036,199500,4,BTOB,2017-12-20,Dumbhead (Inst.),
707,0.635,0.634,7,0.0364,0.22,0.879,0.121,0.31,84.99,187504,4,BTOB,2017-12-20,Good Morning (Inst.),good-morning
708,0.624,0.876,2,0.0904,0.0033,0.903,0.0912,0.589,167.963,213007,4,BTOB,2017-12-20,"Fight, For My Way (With 2morro) (Inst.)",for-my-way
709,0.521,0.887,11,0.0298,0.272,0.921,0.278,0.611,97.986,227002,4,BTOB,2017-12-20,Ambiguous (Inst.),ambiguous
710,0.662,0.429,8,0.04,0.0409,0.598,0.105,0.603,89.002,210508,4,BTOB,2017-12-20,"Night Is Gone, Again (Inst.)",night-is-again
711,0.504,0.337,5,0.032,0.623,0.941,0.115,0.0878,132.016,202360,4,BTOB,2017-12-20,I Miss U (Inst.),i-miss-u
712,0.921,0.716,9,0.0571,0.0116,0.0853,0.317,0.958,136.046,192503,4,BTOB,2017-12-20,Godongmani,
713,0.948,0.773,0,0.0514,0.0616,0.419,0.074,0.761,118.03,138509,4,BTOB,2017-12-20,"It's Error, Aera",
714,0.329,0.101,10,0.0392,0.982,0.941,0.135,0.145,123.374,155004,5,BTOB,2017-12-20,Lean on Me,lean-on-me
715,0.953,0.743,9,0.0488,0.0215,0.582,0.325,0.952,130.017,150995,4,BTOB,2017-12-20,Speak Out,speak-out
716,0.673,0.359,7,0.0631,0.923,0.881,0.142,0.375,108.027,236020,4,BTOB,2017-12-20,At Namil Bar,at-bar
717,0.743,0.869,10,0.0486,0.295,0.0,0.213,0.656,109.986,228509,4,BTOB,2016-12-16,Special Christmas,special-christmas
718,0.679,0.829,10,0.0317,0.0253,0.836,0.203,0.405,110.022,227600,4,BTOB,2016-12-16,Special Christmas (Inst.),special-christmas
719,0.634,0.832,2,0.0355,0.237,0.0,0.085,0.636,79.996,259307,4,BTOB,2016-09-28,For You,for-you
720,0.752,0.765,1,0.0281,0.0341,0.0,0.0664,0.816,116.074,241672,4,BTOB,2016-09-28,My Romeo,my-romeo
721,0.665,0.839,0,0.0266,0.506,0.0231,0.161,0.677,90.004,236440,4,BTOB,2016-09-28,Confession (feat. Park Si Jin),confession-park-si
722,0.568,0.563,7,0.03,0.854,1.08e-06,0.132,0.169,127.904,268720,4,BTOB,2016-09-28,If I Meet You Again (feat. Monet),if-i-meet-you-again
723,0.505,0.593,5,0.0272,0.25,0.0,0.337,0.166,75.0,252733,4,BTOB,2016-09-28,Without You,without-you
724,0.497,0.749,0,0.0301,0.804,0.0,0.0733,0.463,77.984,211835,4,BTOB,2016-09-28,I Believe,i-believe
725,0.637,0.726,1,0.0415,0.264,0.0,0.271,0.417,97.084,208253,4,BTOB,2016-09-28,Stars Fall On You,stars-fall-on-you
726,0.478,0.568,10,0.0313,0.828,0.0,0.342,0.311,155.835,250403,4,BTOB,2016-09-28,Only One,only-one
727,0.565,0.424,6,0.0321,0.824,0.0,0.111,0.12,147.83,256853,4,BTOB,2016-09-28,The Way To Find Love,the-way-to-find-love
728,0.58,0.869,2,0.0493,0.257,0.0,0.277,0.424,80.022,238067,4,BTOB,2016-09-28,For You - Ballad Version,for-you-ballad-version
729,0.678,0.504,5,0.0278,0.858,3.49e-06,0.124,0.308,90.002,246267,4,BTOB,2016-09-28,Confession,confession
730,0.631,0.69,1,0.0297,0.544,0.0,0.103,0.429,97.035,205253,4,BTOB,2016-09-28,Stars Fall On You,stars-fall-on-you
731,0.201,0.303,5,0.0331,0.886,0.97,0.621,0.161,81.683,100120,4,BTOB,2016-09-28,The Chorus Of Knights (Opening Title),the-chorus-of-knights
732,0.625,0.588,2,0.0419,0.946,0.907,0.113,0.48,89.005,113173,4,BTOB,2016-09-28,Smile of Blessing,smile-of-blessing
733,0.706,0.928,2,0.0336,0.122,0.966,0.265,0.906,109.967,100413,4,BTOB,2016-09-28,Protect You,protect-you
734,0.528,0.463,5,0.033,0.968,0.848,0.0713,0.485,184.094,98853,3,BTOB,2016-09-28,Sad Walking,sad-walking
735,0.677,0.834,2,0.0485,0.871,0.905,0.123,0.89,134.999,73960,4,BTOB,2016-09-28,Pit-A-Pat,
736,0.946,0.202,5,0.0521,0.98,0.965,0.0883,0.434,120.069,70787,3,BTOB,2016-09-28,Hallway,hallway
737,0.567,0.878,11,0.0311,0.691,0.895,0.118,0.563,95.003,149733,4,BTOB,2016-09-28,Leave Me Alone,leave-me-alone
738,0.719,0.447,9,0.0481,0.83,0.134,0.502,0.822,89.983,114640,4,BTOB,2016-09-28,Only For Her,only-for-her
739,0.435,0.267,1,0.0285,0.971,0.812,0.174,0.0566,140.026,140960,3,BTOB,2016-09-28,Edge Of The Cliff,edge-of-the-cliff
740,0.516,0.187,4,0.0278,0.945,0.909,0.0889,0.095,95.988,118800,4,BTOB,2016-09-28,Stop the Rain,stop-the-rain
741,0.522,0.247,0,0.0489,0.971,0.5,0.184,0.429,125.84,124987,4,BTOB,2016-09-28,Parade Of Angels,parade-of-angels
742,0.453,0.248,11,0.0311,0.907,0.658,0.134,0.394,106.794,110600,4,BTOB,2016-09-28,Cinderella Story,cinderella-story
743,0.494,0.642,2,0.0322,0.886,0.95,0.127,0.475,159.987,113867,4,BTOB,2016-09-28,Don't Cry,cry
744,0.243,0.172,6,0.0326,0.967,0.697,0.109,0.0767,104.863,98818,4,BTOB,2016-09-28,Let's Cheer Up!,cheer
745,0.879,0.407,7,0.0627,0.8,0.729,0.118,0.892,107.549,128213,4,BTOB,2016-09-28,Pinocchio Dance,pinocchio-dance
746,0.639,0.401,2,0.0439,0.773,0.985,0.148,0.593,124.965,126880,4,BTOB,2016-09-28,Open My Arms,open-my-arms
747,0.581,0.671,11,0.0488,0.608,0.86,0.174,0.486,170.036,124653,4,BTOB,2016-09-28,Urban Guy,urban-guy
748,0.808,0.486,9,0.0661,0.0361,0.942,0.0672,0.888,139.993,120373,4,BTOB,2016-09-28,Show Your Heart,show-your-heart
749,0.45,0.208,2,0.0444,0.993,0.936,0.13,0.274,200.036,109387,3,BTOB,2016-09-28,Lonely Melody,lonely-melody
750,0.261,0.302,7,0.0312,0.937,0.846,0.131,0.0589,139.465,141293,4,BTOB,2016-09-28,No Mercy,no-mercy
751,0.698,0.869,0,0.0464,0.00683,0.83,0.269,0.969,124.992,96747,4,BTOB,2016-09-28,Come On Over,come-on-over
752,0.511,0.391,11,0.0341,0.99,0.937,0.108,0.13,74.997,130720,3,BTOB,2016-09-28,Teardrop Raindrop,teardrop-raindrop
753,0.371,0.164,0,0.0357,0.969,0.892,0.106,0.431,103.276,130013,4,BTOB,2016-09-28,Friendly,friendly
754,0.472,0.193,5,0.0348,0.989,0.951,0.132,0.192,64.996,134680,4,BTOB,2016-09-28,In Front Of Sunset,in-front-of-sunset
755,0.827,0.467,4,0.0359,0.571,0.769,0.106,0.911,104.981,70395,4,BTOB,2016-09-28,Wondergirl,
756,0.906,0.533,7,0.0627,0.481,0.814,0.0916,0.786,122.092,120747,4,BTOB,2016-09-28,Closer,closer
757,0.441,0.217,5,0.038,0.976,0.919,0.11,0.207,200.138,125160,4,BTOB,2016-09-28,Just Say,just-say
758,0.822,0.346,10,0.0457,0.92,0.000443,0.0774,0.905,119.991,103453,4,BTOB,2016-09-28,Sky House,sky-house
759,0.498,0.851,2,0.0366,0.103,0.881,0.0684,0.686,157.964,125147,4,BTOB,2016-09-28,Our Solution,our-solution
760,0.506,0.478,0,0.0318,0.197,0.556,0.117,0.152,139.973,199367,4,BTOB,2014-08-21,A Space Left For You (Inst) (Miss Ripley OST),a-space-left-for-you-ripley
761,0.334,0.537,0,0.0332,0.56,0.0,0.117,0.359,137.731,199367,4,BTOB,2014-08-21,A Space Left For You (Miss Ripley OST),a-space-left-for-you-ripley
762,0.679,0.477,0,0.0371,0.0791,0.817,0.0741,0.55,92.99,277104,4,BTOB,2014-08-21,After Hour (Inst) (Monstar OST),after-hour
763,0.685,0.588,9,0.0875,0.15,0.0,0.0801,0.695,92.991,277104,4,BTOB,2014-08-21,After Hour (Monstar OST),after-hour
764,0.696,0.218,4,0.0467,0.59,0.00961,0.161,0.142,103.743,187899,4,BTOB,2014-08-21,Atlantis Princess (Inst) (Monstar OST),atlantis-princess
765,0.622,0.803,10,0.0514,0.212,0.0,0.138,0.351,129.944,232829,4,BTOB,2014-08-21,Atreia (Aion OST),
766,0.634,0.481,2,0.0359,0.803,1.41e-05,0.108,0.375,160.014,303647,4,BTOB,2014-08-21,Because I'm Weary (God Of Study OST),because-weary-of-study
767,0.317,0.369,4,0.0279,0.807,1.54e-05,0.547,0.287,102.848,321358,3,BTOB,2014-08-21,Break Up Of The Summer (OST),break-up-of-the-summer
768,0.467,0.358,1,0.0411,0.863,0.0,0.207,0.24,142.513,251220,4,BTOB,2014-08-21,Bucket List (Scent Of Woman OST),bucket-list-of-woman
769,0.579,0.836,0,0.0792,0.501,0.0,0.105,0.378,134.918,214491,4,BTOB,2014-08-21,Come Inside (Bride Of The Century OST),come-inside-of-the-century
770,0.544,0.404,6,0.0268,0.553,0.0,0.274,0.385,89.192,192078,4,BTOB,2014-08-21,Did You Forget (Feast Of The Gods OST),did-you-forget-of-the-gods
771,0.487,0.529,2,0.0289,0.366,0.0,0.287,0.181,89.885,243017,4,BTOB,2014-08-21,Don't You Know (God Of Study OST),you-know-of-study
772,0.552,0.694,2,0.0329,0.505,0.0,0.255,0.347,114.042,212245,4,BTOB,2014-08-21,Foolish (Can You Hear My Heart OST),foolish-you-hear-my-heart
773,0.473,0.907,1,0.0737,0.31,1.01e-05,0.167,0.367,117.913,229982,4,BTOB,2014-08-21,For Once (God Of Study OST),for-once-of-study
774,0.313,0.549,1,0.0318,0.211,3.42e-06,0.0988,0.303,133.563,244088,4,BTOB,2014-08-21,Half (Take Care Of Us Captain OST),half-care-of-us-captain
775,0.468,0.666,8,0.0328,0.513,0.0,0.226,0.254,76.014,196258,4,BTOB,2014-08-21,Heaven (Ghostly OST),heaven
776,0.41,0.489,3,0.03,0.503,0.0,0.135,0.164,133.829,239673,4,BTOB,2014-08-21,Helpless Love (My Fair Lady OST),helpless-love-fair-lady
777,0.576,0.695,7,0.0267,0.268,0.0,0.146,0.425,118.085,211043,4,BTOB,2014-08-21,I love you (Can You Hear My Heart OST),i-love-you-you-hear-my-heart
778,0.689,0.617,5,0.0288,0.756,0.0,0.113,0.719,111.954,188003,4,BTOB,2014-08-21,I Love You (My Fair Lady OST),i-love-you-fair-lady
779,0.486,0.503,5,0.0262,0.518,0.0,0.113,0.184,74.963,259997,4,BTOB,2014-08-21,It's Cold (Take Care Of Us Captain OST),cold-care-of-us-captain
780,0.511,0.549,3,0.0309,0.665,3.04e-06,0.3,0.439,133.988,257411,4,BTOB,2014-08-21,Never Cry (Ghostly OST),never-cry
781,0.602,0.426,3,0.0272,0.248,0.79,0.215,0.383,133.995,242756,4,BTOB,2014-08-21,Never Cry (Inst) (Ghostly OST),never-cry
782,0.447,0.304,8,0.0303,0.591,0.0,0.122,0.148,139.959,258377,4,BTOB,2014-08-21,Our Love Like This (Reply 1997 Love Story OST),our-love-like-this-1997-love-story
783,0.677,0.836,5,0.0351,0.402,0.0,0.708,0.737,134.0,260023,4,BTOB,2014-08-21,Sad But Romantic (Sparkling OST),sad-but-romantic
784,0.652,0.741,9,0.0365,0.359,0.0,0.267,0.641,121.047,174629,4,BTOB,2014-08-21,So I Run (Feast Of The Gods OST),so-i-run-of-the-gods
785,0.748,0.951,7,0.0812,0.0371,0.0,0.149,0.698,130.009,223791,4,BTOB,2014-08-21,Take Care Of My Love (My Fair Lady OST),take-care-of-my-love-fair-lady
786,0.515,0.615,11,0.0291,0.455,0.0,0.206,0.305,100.076,250540,4,BTOB,2014-08-21,Tears Fall Because I Miss You (Ghostly OST),tears-fall-because-i-miss-you
787,0.492,0.592,11,0.0252,0.0777,0.886,0.222,0.351,100.07,250540,4,BTOB,2014-08-21,Tears Fall Because I Miss You (Inst) (Ghostly OST),tears-fall-because-i-miss-you
788,0.68,0.862,0,0.0337,0.431,0.0,0.109,0.623,127.997,186462,4,BTOB,2014-08-21,The End (Ghostly OST),the-end
789,0.433,0.747,6,0.0455,0.000501,0.77,0.415,0.199,117.265,185574,4,BTOB,2014-08-21,The Last Day (Inst) (Monstar OST),the-last-day
790,0.442,0.699,5,0.0677,0.00659,4.41e-06,0.4,0.269,114.973,185568,4,BTOB,2014-08-21,The Last Day (Monstar OST),the-last-day
791,0.54,0.347,8,0.0352,0.859,0.0,0.125,0.224,144.034,243069,4,BTOB,2014-08-21,Thought I Love You (Feast Of The Gods OST),thought-i-love-you-of-the-gods
792,0.553,0.413,2,0.0362,0.687,0.0,0.0925,0.23,135.76,273502,4,BTOB,2014-08-21,Words I Couldn't Say Yes (Bride Of The Century OST),words-i-say-yes-of-the-century
