,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
159,0.607,0.932,9,0.0531,0.176,0.0,0.435,0.768,106.03,196453,4,iKON,2016-06-22,TODAY - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,today-2016-tour-in-japan
160,0.587,0.95,0,0.0755,0.103,0.0,0.817,0.653,128.111,231067,4,iKON,2016-06-22,WHAT'S WRONG? - KR Ver. (iKONCERT 2016 SHOWTIME TOUR IN JAPAN),kr-2016-tour-in
161,0.356,0.919,1,0.0589,0.0531,0.0,0.346,0.438,135.179,222480,4,iKON,2016-06-22,JUST ANOTHER BOY - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,just-another-boy-2016-tour-in-japan
162,0.505,0.726,1,0.0673,0.382,0.0,0.851,0.178,85.262,207107,4,iKON,2016-06-22,CLIMAX - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,climax-2016-tour-in-japan
163,0.553,0.826,0,0.171,0.771,0.0,0.864,0.295,95.074,258187,4,iKON,2016-06-22,LONG TIME NO SEE - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,long-time-no-see-2016-tour-in-japan
164,0.634,0.903,0,0.0591,0.331,0.0,0.961,0.61,94.986,244333,4,iKON,2016-06-22,WELCOME BACK - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,welcome-back-2016-tour-in-japan
165,0.511,0.956,5,0.0855,0.152,0.0,0.902,0.351,130.086,246387,4,iKON,2016-06-22,DUMB & DUMBER - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,dumb-dumber-2016-tour-in-japan
166,0.511,0.916,11,0.0632,0.0037,0.0,0.943,0.642,95.0,209773,4,iKON,2016-06-22,ANTHEM - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,anthem-2016-tour-in-japan
167,0.298,0.898,11,0.285,0.345,0.0,0.943,0.354,196.203,257573,4,iKON,2016-06-22,I MISS YOU SO BAD - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,i-miss-you-so-bad-2016-tour-in-japan
168,0.505,0.963,0,0.102,0.188,0.0,0.971,0.527,128.01,239533,4,iKON,2016-06-22,WHAT'S WRONG? - iKONCERT 2016 SHOWTIME TOUR IN JAPAN,2016-tour-in-japan
169,0.499,0.973,7,0.317,0.0903,0.0,0.614,0.467,174.09,228393,4,iKON,2016-06-10,RHYTHM TA REMIX - Rock Ver. (216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE),rhythm-ta-remix-rock-tour-in-seoul
170,0.622,0.951,5,0.0943,0.158,0.0,0.935,0.393,129.959,241506,4,iKON,2016-06-10,DUMB & DUMBER - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,dumb-dumber-216-tour-in-seoul-live
171,0.6,0.956,2,0.166,0.0077,0.0,0.792,0.134,101.0,195993,4,iKON,2016-06-10,SINOSIJAK - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,216-tour-in-seoul-live
172,0.589,0.885,1,0.329,0.248,0.0,0.411,0.198,88.075,201372,4,iKON,2016-06-10,BE I - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,be-i-216-tour-in-seoul-live
173,0.675,0.996,11,0.453,0.171,1.11e-06,0.375,0.243,159.984,201202,4,iKON,2016-06-10,GO - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,go-216-tour-in-seoul-live
174,0.662,0.867,11,0.0523,0.00808,0.0,0.619,0.522,94.991,208066,4,iKON,2016-06-10,ANTHEM - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,anthem-216-tour-in-seoul-live
175,0.629,0.869,6,0.11,0.426,0.0,0.429,0.373,75.006,229292,4,iKON,2016-06-10,APOLOGY - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,apology-216-tour-in-seoul-live
176,0.443,0.797,7,0.0537,0.0512,0.0,0.671,0.312,71.841,227083,4,iKON,2016-06-10,WAIT FOR ME - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,wait-for-me-216-tour-in-seoul-live
177,0.607,0.786,0,0.175,0.345,0.0,0.949,0.613,86.998,216127,4,iKON,2016-06-10,AIRPLANE - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,airplane-216-tour-in-seoul-live
178,0.651,0.75,7,0.0496,0.587,0.0,0.842,0.372,95.862,205403,4,iKON,2016-06-10,M.U.P - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,216-tour-in-seoul-live
179,0.685,0.931,11,0.284,0.323,0.0,0.639,0.626,97.906,229319,4,iKON,2016-06-10,I MISS YOU SO BAD - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,i-miss-you-so-bad-216-tour-in-seoul-live
180,0.707,0.761,5,0.0659,0.205,0.0,0.954,0.589,93.997,213571,4,iKON,2016-06-10,MY TYPE - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,my-type-216-tour-in-seoul-live
181,0.692,0.921,1,0.0992,0.43,0.0,0.892,0.735,106.07,200064,4,iKON,2016-06-10,TODAY - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,today-216-tour-in-seoul-live
182,0.672,0.924,0,0.137,0.211,0.0,0.924,0.721,128.012,230101,4,iKON,2016-06-10,WHAT'S WRONG? - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,216-tour-in-seoul-live
183,0.423,0.942,1,0.0972,0.0959,0.0,0.551,0.61,135.121,236049,4,iKON,2016-06-10,JUST ANOTHER BOY - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,just-another-boy-216-tour-in-seoul-live
184,0.558,0.816,6,0.307,0.23,0.0,0.788,0.277,85.211,202727,4,iKON,2016-06-10,CLIMAX - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,climax-216-tour-in-seoul-live
185,0.654,0.868,0,0.0996,0.758,0.0,0.881,0.569,95.047,215281,4,iKON,2016-06-10,LONG TIME NO SEE - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,long-time-no-see-216-tour-in-seoul-live
186,0.692,0.882,4,0.0939,0.554,0.0,0.941,0.748,94.951,232356,4,iKON,2016-06-10,WELCOME BACK - 216 iKONCERT SHOWTIME TOUR IN SEOUL LIVE,welcome-back-216-tour-in-seoul-live
187,0.498,0.973,7,0.319,0.0882,0.0,0.625,0.481,174.079,228393,4,iKON,2016-05-04,"Rhythm Ta Remix - Rock Version, Live",rhythm-ta-remix-rock-live
188,0.621,0.951,5,0.095,0.154,0.0,0.931,0.379,129.958,241506,4,iKON,2016-05-04,Dumb & Dumber - Live,dumb-dumber-live
189,0.603,0.954,2,0.165,0.00781,0.0,0.793,0.143,101.024,195993,4,iKON,2016-05-04,Sinosijak Remix - Live,remix-live
190,0.625,0.885,1,0.317,0.247,0.0,0.411,0.203,88.163,201372,4,iKON,2016-05-04,Be I - Live,be-i-live
191,0.67,0.996,1,0.452,0.172,1.33e-06,0.367,0.234,159.982,201202,4,iKON,2016-05-04,Go - Live,go-live
192,0.655,0.866,11,0.0538,0.00871,0.0,0.746,0.556,95.044,208066,4,iKON,2016-05-04,Anthem - Live,anthem-live
193,0.496,0.868,6,0.177,0.449,0.0,0.382,0.365,74.767,229292,4,iKON,2016-05-04,Apology - Live,apology-live
194,0.474,0.795,7,0.0489,0.0536,0.0,0.672,0.329,71.687,227083,4,iKON,2016-05-04,Wait For Me - Live,wait-for-me-live
195,0.632,0.788,0,0.123,0.344,0.0,0.949,0.61,86.864,216127,4,iKON,2016-05-04,Airplane - Live,airplane-live
196,0.652,0.755,7,0.0498,0.588,0.0,0.843,0.349,96.045,205403,4,iKON,2016-05-04,M.U.P - Live,live
197,0.688,0.93,11,0.282,0.329,0.0,0.642,0.622,97.905,229319,4,iKON,2016-05-04,I Miss You So Bad - Live,i-miss-you-so-bad-live
198,0.708,0.759,5,0.0633,0.217,0.0,0.954,0.601,93.998,213571,4,iKON,2016-05-04,My Type - Live,my-type-live
199,0.69,0.922,1,0.0991,0.423,0.0,0.891,0.716,106.071,200064,4,iKON,2016-05-04,Today - Live,today-live
200,0.673,0.922,0,0.131,0.211,0.0,0.921,0.727,128.036,230101,4,iKON,2016-05-04,What's Wrong? - Live,live
201,0.424,0.94,1,0.0975,0.0988,0.0,0.523,0.626,135.105,236049,4,iKON,2016-05-04,Just Another Boy - Live,just-another-boy-live
202,0.519,0.812,6,0.322,0.214,0.0,0.789,0.265,85.568,202727,4,iKON,2016-05-04,Climax - Live,climax-live
203,0.658,0.869,0,0.215,0.764,0.0,0.884,0.524,95.014,215281,4,iKON,2016-05-04,Long Time No See (Encore) - Live,long-time-no-see-live
204,0.692,0.887,4,0.0972,0.547,0.0,0.941,0.734,94.955,232356,4,iKON,2016-05-04,Welcome Back (Encore) - Live,welcome-back-live
205,0.643,0.874,5,0.0543,0.0358,0.0,0.0445,0.431,129.986,243600,4,iKON,2016-03-30,DUMB & DUMBER,dumb-dumber
206,0.681,0.835,0,0.0399,0.0094,0.0,0.0934,0.846,128.022,230120,4,iKON,2016-03-30,WHAT'S WRONG?,
207,0.717,0.872,8,0.119,0.138,0.0,0.134,0.72,97.868,230280,4,iKON,2016-03-30,I MISS YOU SO BAD,i-miss-you-so-bad
208,0.687,0.834,7,0.0791,0.0681,0.0,0.335,0.781,164.066,229120,4,iKON,2016-03-30,RHYTHM TA,rhythm-ta
209,0.669,0.937,9,0.0744,0.0301,0.0,0.15,0.672,95.015,208133,4,iKON,2016-03-30,ANTHEM - REMIX (CHOICE37 Ver.),anthem-remix
210,0.588,0.797,6,0.0629,0.45,0.0,0.105,0.425,149.9,233213,4,iKON,2016-03-30,APOLOGY,apology
211,0.661,0.652,0,0.0392,0.157,0.0,0.287,0.704,87.054,217320,4,iKON,2016-03-30,AIRPLANE,airplane
212,0.75,0.606,5,0.0369,0.183,0.0,0.189,0.724,94.004,212800,4,iKON,2016-03-30,MY TYPE,my-type
213,0.763,0.723,9,0.052,0.0412,0.0,0.0798,0.93,106.081,193733,4,iKON,2016-03-30,TODAY,today
214,0.703,0.632,4,0.126,0.234,0.0,0.248,0.924,94.228,213893,4,iKON,2016-03-30,WELCOME BACK,welcome-back
215,0.591,0.91,7,0.106,0.00626,0.0,0.06,0.722,174.077,230240,4,iKON,2016-03-30,RHYTHM TA - REMIX (Rock Ver.),rhythm-ta-remix
216,0.648,0.814,7,0.0397,0.199,0.0,0.0991,0.294,95.963,204640,4,iKON,2016-03-30,M.U.P,
217,0.658,0.618,1,0.069,0.059,0.0,0.105,0.271,84.842,193920,4,iKON,2016-03-30,CLIMAX,climax
218,0.443,0.891,1,0.0485,0.0139,0.0,0.247,0.585,134.875,221427,4,iKON,2016-03-30,JUST ANOTHER BOY,just-another-boy
219,0.532,0.78,7,0.034,0.00821,0.0,0.195,0.292,144.027,228827,4,iKON,2016-03-30,WAIT FOR ME,wait-for-me
220,0.674,0.772,2,0.0995,0.0904,0.0,0.106,0.384,100.962,190013,4,iKON,2016-03-30,SINOSIJAK,
221,0.72,0.68,0,0.0555,0.533,0.0,0.0987,0.594,94.971,209720,4,iKON,2016-03-30,LONG TIME NO SEE,long-time-no-see
222,0.39,0.555,5,0.0383,0.32,0.0,0.0749,0.604,76.945,221293,4,iKON,2016-03-30,JUST GO,just-go
223,0.73,0.878,5,0.094,0.101,0.0,0.0477,0.432,129.956,243600,4,iKON,2016-03-30,DUMB & DUMBER - KR Ver.,dumb-dumber-kr
224,0.718,0.806,0,0.059,0.0282,0.0,0.084,0.798,127.977,230120,4,iKON,2016-03-30,WHAT'S WRONG - KR Ver.,wrong-kr
225,0.744,0.841,8,0.135,0.174,0.0,0.099,0.775,97.948,230280,4,iKON,2016-03-30,I MISS YOU SO BAD - KR Ver.,i-miss-you-so-bad-kr
226,0.766,0.843,7,0.0986,0.119,0.0,0.344,0.571,81.993,229120,4,iKON,2016-03-30,RHYTHM TA - KR Ver.,rhythm-ta-kr
227,0.665,0.932,9,0.0754,0.0238,0.0,0.202,0.685,95.018,208133,4,iKON,2016-03-30,ANTHEM - REMIX (CHOICE37 Ver.) -KR Ver.-,anthem-remix
228,0.554,0.78,6,0.116,0.27,0.0,0.141,0.354,74.555,233213,4,iKON,2016-03-30,APOLOGY - KR Ver.,apology-kr
229,0.679,0.682,0,0.0738,0.227,0.0,0.29,0.551,87.02,217320,4,iKON,2016-03-30,AIRPLANE - KR Ver.,airplane-kr
230,0.79,0.554,5,0.0398,0.199,0.0,0.107,0.697,93.989,212800,4,iKON,2016-03-30,MY TYPE - KR Ver.,my-type-kr
231,0.781,0.78,4,0.0602,0.118,0.0,0.0904,0.887,105.967,193733,4,iKON,2016-03-30,TODAY - KR Ver.,today-kr
232,0.792,0.645,4,0.0929,0.279,0.0,0.223,0.909,95.045,213893,4,iKON,2016-03-30,WELCOME BACK - KR Ver.,welcome-back-kr
233,0.609,0.946,7,0.18,0.0156,0.0,0.0561,0.479,174.034,230240,4,iKON,2016-03-30,RHYTHM TA - REMIX(Rock Ver.) -KR Ver.-,rhythm-ta
234,0.682,0.763,7,0.046,0.294,0.0,0.117,0.259,95.962,204640,4,iKON,2016-03-30,M.U.P - KR Ver.,kr
235,0.679,0.723,1,0.137,0.178,0.0,0.0888,0.329,84.921,193920,4,iKON,2016-03-30,CLIMAX - KR Ver.,climax-kr
236,0.474,0.872,1,0.063,0.0432,0.0,0.296,0.742,134.182,221427,4,iKON,2016-03-30,JUST ANOTHER BOY - KR Ver.,just-another-boy-kr
237,0.536,0.834,7,0.0409,0.0355,0.0,0.155,0.219,143.964,228827,4,iKON,2016-03-30,WAIT FOR ME - KR Ver.,wait-for-me-kr
238,0.632,0.757,2,0.101,0.0835,0.0,0.107,0.319,101.058,190013,4,iKON,2016-03-30,SINOSIJAK - KR Ver.,kr
239,0.7,0.722,0,0.0456,0.541,0.0,0.0994,0.608,94.993,209720,4,iKON,2016-03-30,LONG TIME NO SEE - KR Ver.,long-time-no-see-kr
240,0.399,0.547,8,0.0405,0.319,0.0,0.0745,0.577,77.082,221293,4,iKON,2016-03-30,JUST GO - KR Ver.,just-go-kr
241,0.783,0.696,4,0.115,0.238,0.0,0.274,0.868,94.99,213333,4,iKON,2016-01-13,WELCOME BACK,welcome-back
242,0.724,0.853,7,0.0568,0.0856,0.0,0.338,0.827,81.963,226973,4,iKON,2016-01-13,RHYTHM TA,rhythm-ta
243,0.773,0.613,5,0.0344,0.214,0.0,0.16,0.785,94.03,210773,4,iKON,2016-01-13,MY TYPE,my-type
244,0.774,0.732,9,0.0594,0.0745,0.0,0.0814,0.927,106.086,192027,4,iKON,2016-01-13,TODAY,today
245,0.674,0.673,0,0.0445,0.212,0.0,0.362,0.683,87.036,216187,4,iKON,2016-01-13,AIRPLANE,airplane
246,0.64,0.851,7,0.04,0.345,0.0,0.131,0.307,95.996,204907,4,iKON,2016-01-13,M.U.P,
247,0.574,0.824,6,0.0688,0.479,0.0,0.0962,0.461,149.937,233507,4,iKON,2016-01-13,APOLOGY,apology
248,0.723,0.796,8,0.0818,0.000833,0.0,0.322,0.56,95.002,206227,4,iKON,2016-01-13,ANTHEM - KR Ver,anthem-kr
249,0.614,0.654,6,0.0782,0.133,0.0,0.1,0.296,84.756,192933,4,iKON,2016-01-13,CLIMAX,climax
250,0.443,0.901,1,0.0518,0.0287,0.0,0.309,0.585,135.529,221040,4,iKON,2016-01-13,JUST ANOTHER BOY,just-another-boy
251,0.539,0.808,7,0.0329,0.0349,0.0,0.197,0.3,144.061,228827,4,iKON,2016-01-13,WAIT FOR ME,wait-for-me
252,0.664,0.824,2,0.144,0.13,0.0,0.132,0.338,100.984,190240,4,iKON,2016-01-13,SINOSIJAK,
253,0.727,0.709,0,0.059,0.639,0.0,0.117,0.646,94.999,211533,4,iKON,2016-01-13,LONG TIME NO SEE,long-time-no-see
254,0.798,0.67,4,0.0774,0.251,0.0,0.252,0.896,95.043,213320,4,iKON,2016-01-13,WELCOME BACK - KR Ver.,welcome-back-kr
255,0.765,0.827,7,0.0875,0.136,0.0,0.331,0.635,81.988,226973,4,iKON,2016-01-13,RHYTHM TA - KR Ver.,rhythm-ta-kr
256,0.794,0.548,5,0.0386,0.178,0.0,0.107,0.707,93.958,210760,4,iKON,2016-01-13,MY TYPE - KR Ver.,my-type-kr
257,0.783,0.781,1,0.063,0.132,0.0,0.093,0.874,105.983,192120,4,iKON,2016-01-13,TODAY - KR Ver.,today-kr
258,0.678,0.682,0,0.089,0.224,0.0,0.388,0.56,87.001,216120,4,iKON,2016-01-13,AIRPLANE - KR Ver.,airplane-kr
259,0.517,0.771,7,0.122,0.317,0.0,0.0872,0.344,191.8,204853,4,iKON,2016-01-13,M.U.P - KR Ver.,kr
260,0.672,0.782,6,0.083,0.265,0.0,0.113,0.35,74.999,232640,4,iKON,2016-01-13,APOLOGY - KR Ver.,apology-kr
261,0.692,0.713,1,0.131,0.177,0.0,0.0788,0.32,84.985,192680,4,iKON,2016-01-13,CLIMAX - KR Ver.,climax-kr
262,0.491,0.88,1,0.0608,0.044,0.0,0.307,0.753,133.618,221320,4,iKON,2016-01-13,JUST ANOTHER BOY - KR Ver.,just-another-boy-kr
263,0.544,0.83,7,0.0404,0.0368,0.0,0.15,0.172,143.8,228640,4,iKON,2016-01-13,WAIT FOR ME - KR Ver.,wait-for-me-kr
264,0.652,0.791,2,0.149,0.0958,0.0,0.179,0.341,101.023,190200,4,iKON,2016-01-13,SINOSIJAK - KR Ver.,kr
265,0.705,0.717,0,0.0499,0.558,0.0,0.109,0.704,95.016,211120,4,iKON,2016-01-13,LONG TIME NO SEE - KR Ver.,long-time-no-see-kr
266,0.731,0.876,5,0.0842,0.0967,0.0,0.0502,0.418,129.973,241701,4,iKON,2015-12-26,DUMB & DUMBER - KR Ver.,dumb-dumber-kr
267,0.718,0.801,0,0.0559,0.0255,0.0,0.0879,0.78,127.99,228992,4,iKON,2015-12-26,WHAT'S WRONG - KR Ver.,wrong-kr
268,0.753,0.842,8,0.134,0.184,0.0,0.109,0.746,97.956,228369,4,iKON,2015-12-26,I MISS YOU SO BAD - KR Ver.,i-miss-you-so-bad-kr
269,0.764,0.818,7,0.0882,0.122,0.0,0.331,0.618,81.989,226997,4,iKON,2015-12-26,RHYTHM TA - KR Ver.,rhythm-ta-kr
270,0.722,0.794,8,0.0981,0.00074,0.0,0.327,0.532,95.011,205229,4,iKON,2015-12-26,ANTHEM - KR Ver,anthem-kr
271,0.615,0.772,6,0.0874,0.276,0.0,0.117,0.329,150.076,231567,4,iKON,2015-12-26,APOLOGY - KR Ver.,apology-kr
272,0.666,0.68,0,0.121,0.237,0.0,0.407,0.559,87.116,216043,4,iKON,2015-12-26,AIRPLANE - KR Ver.,airplane-kr
273,0.792,0.55,1,0.0385,0.199,0.0,0.316,0.699,93.961,210903,4,iKON,2015-12-26,MY TYPE - KR Ver.,my-type-kr
274,0.784,0.77,1,0.0637,0.113,0.0,0.0943,0.895,105.986,192107,4,iKON,2015-12-26,TODAY - KR Ver.,today-kr
275,0.798,0.671,4,0.0775,0.248,0.0,0.25,0.897,95.021,213400,4,iKON,2015-12-26,WELCOME BACK - KR Ver.,welcome-back-kr
276,0.699,0.939,7,0.128,0.0177,0.0,0.076,0.487,86.973,229243,4,iKON,2015-12-26,RHYTHM TA - REMIX Rock Ver. KR Ver.,rhythm-ta-remix-rock-kr
277,0.729,0.878,1,0.085,0.108,0.0,0.049,0.438,129.96,241763,4,iKON,2015-12-24,DUMB & DUMBER,dumb-dumber
278,0.718,0.794,0,0.0553,0.0256,0.0,0.0975,0.802,127.993,229068,4,iKON,2015-12-24,WHAT'S WRONG?,
279,0.759,0.836,8,0.121,0.185,0.0,0.0964,0.728,97.924,228441,4,iKON,2015-12-24,I MISS YOU SO BAD,i-miss-you-so-bad
280,0.764,0.819,2,0.114,0.127,0.0,0.332,0.603,81.975,227056,4,iKON,2015-12-24,RHYTHM TA,rhythm-ta
281,0.723,0.782,8,0.0791,0.000838,0.0,0.329,0.557,95.001,205296,4,iKON,2015-12-24,ANTHEM,anthem
282,0.665,0.771,6,0.0791,0.247,0.0,0.112,0.331,75.003,231628,4,iKON,2015-12-24,APOLOGY,apology
283,0.677,0.673,0,0.0879,0.247,0.0,0.35,0.536,87.009,216111,4,iKON,2015-12-24,AIRPLANE,airplane
284,0.793,0.541,1,0.0396,0.191,0.0,0.0931,0.709,93.983,210939,4,iKON,2015-12-24,MY TYPE,my-type
285,0.784,0.776,4,0.0599,0.118,0.0,0.0943,0.897,105.976,192183,4,iKON,2015-12-24,TODAY,today
286,0.793,0.667,4,0.102,0.268,0.0,0.231,0.879,94.987,213473,4,iKON,2015-12-24,WELCOME BACK,welcome-back
287,0.604,0.939,7,0.187,0.015,0.0,0.0498,0.507,174.032,229303,4,iKON,2015-12-24,RHYTHM TA REMIX - Rock Version,rhythm-ta-remix-rock-version
288,0.616,0.773,6,0.0869,0.282,0.0,0.117,0.337,150.092,231567,4,iKON,2015-11-20,APOLOGY - KR Ver.,apology-kr
289,0.72,0.791,8,0.101,0.000767,0.0,0.328,0.543,95.007,205229,4,iKON,2015-11-20,ANTHEM - KR Ver,anthem-kr
290,0.797,0.671,7,0.0813,0.249,0.0,0.252,0.894,95.02,213400,4,iKON,2015-11-20,WELCOME BACK - KR Ver.,welcome-back-kr
291,0.764,0.819,7,0.0892,0.124,0.0,0.33,0.617,81.992,226997,4,iKON,2015-11-20,RHYTHM TA - KR Ver.,rhythm-ta-kr
292,0.794,0.55,1,0.0376,0.195,0.0,0.168,0.708,93.951,210903,4,iKON,2015-11-20,MY TYPE - KR Ver.,my-type-kr
293,0.784,0.77,1,0.0633,0.112,0.0,0.0922,0.893,105.98,192107,4,iKON,2015-11-20,TODAY - KR Ver.,today-kr
294,0.664,0.682,0,0.105,0.239,0.0,0.411,0.526,87.084,216043,4,iKON,2015-11-20,AIRPLANE - KR Ver.,airplane-kr
295,0.491,0.768,7,0.156,0.291,0.0,0.0989,0.279,192.053,202763,4,iKON,2015-11-20,M.U.P - KR Ver.,kr
296,0.519,0.857,4,0.0687,0.0566,0.0,0.435,0.653,158.171,239104,4,iKON,2018-10-01,GOODBYE ROAD - KR Ver.,goodbye-road-kr
297,0.625,0.731,0,0.0365,0.183,0.0,0.33,0.616,129.915,201291,4,iKON,2018-10-01,DON'T LET ME KNOW - KR Ver.,let-me-know-kr
298,0.621,0.541,1,0.0437,0.226,0.0,0.115,0.417,133.483,210575,4,iKON,2018-10-01,ADORE YOU - KR Ver.,adore-you-kr
299,0.735,0.663,2,0.0567,0.56,0.0,0.0545,0.658,119.926,213129,3,iKON,2018-10-01,PERFECT - KR Ver.,perfect-kr
300,0.579,0.852,4,0.0521,0.0607,0.0,0.41,0.64,79.01,239104,4,iKON,2018-10-01,GOODBYE ROAD,goodbye-road
301,0.625,0.735,7,0.0366,0.185,0.0,0.318,0.625,129.959,201291,4,iKON,2018-10-01,DON'T LET ME KNOW,let-me-know
302,0.5,0.54,1,0.0564,0.219,0.0,0.109,0.425,65.321,210575,4,iKON,2018-10-01,ADORE YOU,adore-you
303,0.735,0.66,2,0.057,0.585,0.0,0.0544,0.673,119.908,213129,3,iKON,2018-10-01,PERFECT,perfect
304,0.76,0.672,9,0.0732,0.465,0.0,0.205,0.505,127.986,193734,4,iKON,2018-08-02,KILLING ME,killing-me
305,0.449,0.897,0,0.0712,0.0207,0.0,0.347,0.793,173.04,201941,4,iKON,2018-08-02,FREEDOM,freedom
306,0.818,0.785,8,0.0483,0.221,0.0,0.169,0.878,114.981,212157,4,iKON,2018-08-02,ONLY YOU,only-you
307,0.771,0.873,2,0.0419,0.081,0.0,0.648,0.933,122.949,226156,4,iKON,2018-08-02,COCKTAIL,cocktail
308,0.623,0.498,11,0.0493,0.593,0.0,0.154,0.278,86.15,201207,4,iKON,2018-08-02,JUST FOR YOU,just-for-you
309,0.76,0.676,9,0.0664,0.45,0.0,0.202,0.542,127.985,193734,4,iKON,2018-08-02,KILLING ME - KR Ver.,killing-me-kr
310,0.444,0.897,0,0.0655,0.0195,0.0,0.351,0.82,172.917,201941,4,iKON,2018-08-02,FREEDOM - KR Ver.,freedom-kr
311,0.816,0.79,8,0.0467,0.239,0.0,0.171,0.891,115.02,212157,4,iKON,2018-08-02,ONLY YOU - KR Ver.,only-you-kr
312,0.771,0.87,2,0.0414,0.0794,0.0,0.643,0.911,122.958,226156,4,iKON,2018-08-02,COCKTAIL - KR Ver.,cocktail-kr
313,0.632,0.492,11,0.05,0.586,0.0,0.154,0.287,86.075,201207,4,iKON,2018-08-02,JUST FOR YOU - KR Ver.,just-for-you-kr
314,0.789,0.697,7,0.0307,0.384,0.0,0.328,0.626,118.013,209648,4,iKON,2018-06-01,LOVE SCENARIO,love-scenario
315,0.754,0.75,0,0.0318,0.339,0.0,0.344,0.69,130.051,197214,4,iKON,2018-03-08,RUBBER BAND - KR Ver.,rubber-band-kr
316,0.753,0.744,0,0.0319,0.338,0.0,0.343,0.691,130.047,197214,4,iKON,2018-03-05,Rubber Band,rubber-band
317,0.783,0.94,2,0.0705,0.0704,0.0,0.0998,0.528,125.0,219225,4,iKON,2017-05-24,BLING BLING - KR Ver.,kr
318,0.718,0.833,6,0.0553,0.0269,0.0,0.483,0.711,129.975,214585,4,iKON,2017-05-24,B-DAY - KR Ver.,kr
319,0.814,0.849,7,0.0391,0.00438,0.832,0.0752,0.606,124.965,219225,4,iKON,2017-05-24,BLING BLING - Inst.,
320,0.666,0.739,1,0.0317,0.000164,0.873,0.38,0.526,129.977,214585,4,iKON,2017-05-24,B-DAY - Inst.,
321,0.781,0.94,2,0.067,0.069,0.0,0.0992,0.537,125.009,219225,4,iKON,2017-05-22,BLING BLING,
322,0.716,0.83,6,0.0564,0.027,0.0,0.469,0.695,129.97,214585,4,iKON,2017-05-22,B-DAY,
323,0.607,0.713,4,0.0834,0.378,0.0,0.185,0.245,99.901,211144,4,iKON,2016-05-31,#WYD - KR Ver.,kr
324,0.722,0.485,4,0.0313,0.0456,0.334,0.185,0.317,100.001,211144,4,iKON,2016-05-31,#WYD - inst.,
325,0.645,0.746,6,0.0658,0.393,0.0,0.17,0.235,99.912,211200,4,iKON,2016-05-30,#WYD,
326,0.721,0.84,2,0.0575,0.102,0.0,0.34,0.855,81.968,226960,4,iKON,2015-10-28,RHYTHM TA,rhythm-ta
327,0.761,0.625,1,0.0348,0.192,0.0,0.23,0.779,94.005,210733,4,iKON,2015-10-28,MY TYPE,my-type
328,0.674,0.665,9,0.0529,0.189,0.0,0.311,0.681,87.038,218640,4,iKON,2015-10-28,AIRPLANE,airplane
329,0.816,0.641,7,0.055,0.00479,0.51,0.334,0.568,164.042,227000,4,iKON,2015-10-28,RHYTHM TA - Inst.,rhythm-ta
330,0.773,0.531,1,0.0409,0.0289,0.889,0.08,0.453,94.043,210760,4,iKON,2015-10-28,MY TYPE - Inst.,my-type
331,0.703,0.506,0,0.0366,0.00794,0.927,0.337,0.468,86.968,217493,4,iKON,2015-10-28,AIRPLANE - Inst.,airplane
332,0.797,0.67,4,0.079,0.252,0.0,0.252,0.89,95.022,213400,4,iKON,2015-10-07,WELCOME BACK - KR Ver.,welcome-back-kr
333,0.764,0.818,7,0.088,0.124,0.0,0.331,0.617,81.99,226997,4,iKON,2015-10-07,RHYTHM TA - KR Ver.,rhythm-ta-kr
334,0.789,0.55,1,0.0386,0.196,0.0,0.175,0.716,93.986,210903,4,iKON,2015-10-07,MY TYPE - KR Ver.,my-type-kr
335,0.784,0.767,1,0.0631,0.111,0.0,0.0921,0.892,105.979,192107,4,iKON,2015-10-07,TODAY - KR Ver.,today-kr
336,0.665,0.684,0,0.103,0.239,0.0,0.411,0.549,87.111,216043,4,iKON,2015-10-07,AIRPLANE - KR Ver.,airplane-kr
